YDR315C	33.92
YDR316W	35.24
YDR316W-A	40.89
YDR316W-B	38.28
YDR317W	35.10
YDR318W	35.32
YDR319C	35.63
YDR320C	38.46
YDR320C-A	41.09
YDR320W-B	34.78
YDR321W	40.83
YDR322W	38.13
YDR322C-A	39.86
YDR323C	36.95
YDR324C	36.72
YDR325W	36.64
YDR326C	36.48
YDR327W	45.87
YDR328C	47.52
YDR329C	41.47
YDR330W	42.44
YDR331W	38.18
YDR332W	36.42
YDR333C	37.66
YDR334W	38.08
YDR335W	36.76
YDR336W	36.71
YDR337W	38.79
YDR338C	40.56
YDR339C	38.77
YDR340W	34.32
YDR341C	38.70
YDR342C	41.38
YDR343C	41.33
YDR344C	41.89
YDR345C	40.55
YDR346C	39.41
YDR347W	41.40
YDR348C	42.53
YDR349C	41.03
YDR350C	36.54
YDR351W	37.18
YDR352W	41.50
YDR353W	45.62
YDR354W	42.43
YDR354C-A	42.36
YDR355C	41.91
YDR356W	34.25
YDR357C	35.50
YDR358W	39.36
YDR359C	40.01
YDR360W	42.75
YDR361C	36.97
YDR362C	39.72
YDR363W	36.83
YDR363W-A	37.40
YDR364C	38.66
YDR365C	37.89
YDR365W-A	41.34
YDR365W-B	38.61
YDR366C	29.32
YDR367W	35.88
YDR368W	40.14
YDR369C	36.68
YDR370C	36.49
YDR371W	35.02
YDR371C-A	34.28
YDR372C	36.31
YDR373W	37.87
YDR374C	33.44
YDR374W-A	39.62
YDR375C	41.28
YDR376W	38.59
YDR377W	39.86
YDR378C	40.22
YDR379W	38.34
YDR379C-A	36.66
YDR380W	38.62
YDR381W	44.34
YDR381C-A	37.68
YDR382W	47.74
YDR383C	37.79
YDR384C	45.89
YDR385W	44.40
YDR386W	37.33
YDR387C	39.68
YDR388W	45.61
YDR389W	40.05
YDR390C	37.25
YDR391C	40.48
YDR392W	40.43
YDR393W	37.49
YDR394W	42.11
YDR395W	36.96
YDR396W	40.51
YDR397C	43.53
YDR398W	41.77
YDR399W	41.14
YDR400W	39.68
YDR401W	40.07
YDR402C	37.95
YDR403W	37.18
YDR404C	38.75
YDR405W	47.72
YDR406W	41.24
YDR406W-A	25.20
YDR407C	36.43
YDR408C	47.90
YDR409W	39.30
YDR410C	37.63
YDR411C	44.05
YDR412W	38.41
YDR413C	37.84
YDR414C	37.09
YDR415C	40.44
YDR416W	36.93
YDR417C	43.81
YDR418W	42.36
YDR419W	38.91
YDR420W	42.54
YDR421W	38.76
YDR422C	40.03
YDR423C	42.11
YDR424C	41.21
YDR425W	36.36
YDR426C	32.01
YDR427W	33.67
YDR428C	36.51
YDR429C	40.96
YDR430C	38.78
YDR431W	35.89
YDR432W	47.87
YDR433W	52.83
YDR434W	36.26
YDR435C	40.42
YDR436W	44.02
YDR437W	42.31
YDR438W	39.35
YDR439W	36.49
YDR440W	37.50
YDR441C	41.94
YDR442W	44.27
YDR443C	38.82
YDR444W	40.26
YDR445C	39.95
YDR446W	36.63
YDR447C	39.41
YDR448W	41.37
YDR449C	33.48
YDR450W	41.04
YDR451C	42.74
YDR452W	38.41
YDR453C	41.62
YDR454C	40.78
YDR455C	41.42
YDR456W	38.43
YDR457W	37.24
YDR458C	36.04
YDR459C	40.17
YDR460W	39.44
YDR461W	45.04
YDR461C-A	49.38
YDR462W	46.17
YDR463W	41.47
YDR464W	39.67
YDR464C-A	44.97
YDR465C	39.87
YDR466W	38.78
YDR467C	37.92
YDR468C	37.62
YDR469W	36.74
YDR470C	37.77
YDR471W	42.82
YDR472W	40.37
YDR473C	36.73
YDR475C	42.45
YDR476C	52.14
YDR477W	39.53
YDR478W	38.52
YDR479C	39.69
YDR480W	40.84
YDR481C	43.79
YDR482C	51.47
YDR483W	39.87
YDR484W	33.28
YDR485C	38.60
YDR486C	40.28
YDR487C	44.33
YDR488C	50.00
YDR489W	38.75
YDR490C	42.72
YDR491C	39.22
YDR492W	40.48
YDR493W	43.81
YDR494W	37.66
YDR495C	33.30
YDR496C	35.97
YDR497C	42.96
YDR498C	42.36
YDR499W	35.47
YDR500C	44.94
YDR501W	39.33
YDR502C	41.90
YDR503C	40.12
YDR504C	26.30
YDR505C	37.01
YDR506C	40.12
YDR507C	37.91
YDR508C	41.06
YDR509W	32.47
YDR510W	43.13
YDR510C-A	34.18
YDR511W	42.53
YDR512C	41.31
YDR513W	38.42
YDR514C	39.18
YDR515W	34.52
YDR516C	44.04
YDR517W	47.54
YDR518W	38.28
YDR519W	41.66
YDR520C	36.39
YDR521W	38.39
YDR522C	34.19
YDR523C	37.67
YDR524C	35.67
YDR524W-C	33.33
YDR524C-B	54.22
YDR524C-A	35.83
YDR525W	45.75
YDR525W-A	42.91
YDR526C	40.97
YDR527W	39.39
YDR528W	38.36
YDR529C	42.44
YDR530C	43.55
YDR531W	37.59
YDR532C	33.85
YDR533C	40.75
YDR534C	47.38
YDR535C	41.51
YDR536W	40.29
YDR537C	41.58
YDR538W	41.97
YDR539W	40.34
YDR540C	35.92
YDR541C	38.84
YDR542W	49.86
YDR543C	36.00
YDR544C	50.81
YDR545W	45.22
YDR545C-A	45.62
YEL077C	45.95
YEL077W-A	44.92
YEL076C-A	45.31
YEL076C	43.77
YEL075W-A	44.28
YEL075C	40.10
YEL074W	39.82
YEL073C	40.12
YEL072W	36.49
YEL071W	40.17
YEL070W	44.79
YEL069C	42.30
YEL068C	42.34
YEL067C	43.87
YEL066W	47.11
YEL065W	40.06
YEL064C	37.35
YEL063C	41.06
YEL062W	36.85
YEL061C	35.39
YEL060C	46.75
YEL059C-A	51.11
YEL059W	45.63
YEL058W	45.93
YEL057C	35.32
YEL056W	40.71
YEL055C	36.62
YEL054C	42.57
YEL053W-A	43.39
YEL053C	35.74
YEL052W	41.69
YEL051W	38.91
YEL050W-A	34.89
YEL050C	42.97
YEL049W	47.65
YEL048C	34.20
YEL047C	43.66
YEL046C	47.25
YEL045C	44.36
YEL044W	47.70
YEL043W	40.43
YEL042W	40.97
YEL041W	38.64
YEL040W	42.23
YEL039C	40.35
YEL038W	46.34
YEL037C	47.45
YEL036C	46.57
YEL035C	49.30
YEL034C-A	43.11
YEL034W	44.51
YEL033W	36.19
YEL032W	44.03
YEL032C-A	45.06
YEL031W	39.33
YEL030C-A	39.04
YEL030W	41.03
YEL029C	37.69
YEL028W	40.47
YEL027W	42.85
YEL026W	40.68
YEL025C	37.14
YEL024W	42.12
YEL023C	37.18
YEL022W	35.43
YEL021W	43.28
YEL020C-B	36.86
YEL020W-A	41.66
YEL020C	43.61
YEL019C	39.55
YEL018C-A	40.82
YEL018W	40.71
YEL017C-A	37.12
YEL017W	43.78
YEL016C	40.48
YEL015W	39.37
YEL014C	33.98
YEL013W	37.82
YEL012W	40.03
YEL011W	40.94
YEL010W	33.90
YEL009C-A	36.76
YEL009C	41.13
YEL008W	45.93
YEL008C-A	39.78
YEL007W	38.18
YEL006W	38.88
YEL005C	36.63
YEL004W	35.17
YEL003W	32.14
YEL002C	38.51
YEL001C	39.23
YER001W	37.87
YER002W	37.93
YER003C	40.69
YER004W	47.84
YER005W	41.09
YER006W	39.66
YER006C-A	32.38
YER007W	35.13
YER007C-A	38.46
YER008C	37.62
YER009W	38.88
YER010C	41.13
YER011W	47.05
YER012W	39.02
YER013W	37.98
YER014W	40.67
YER014C-A	44.37
YER015W	38.88
YER016W	40.38
YER017C	43.13
YER018C	56.15
YER019W	49.93
YER019C-A	44.19
YER020W	46.74
YER021W	36.95
YER022W	35.51
YER023W	45.41
YER023C-A	44.60
YER024W	41.08
YER025W	40.40
YER026C	39.83
YER027C	42.58
YER028C	43.54
YER029C	41.62
YER030W	38.96
YER031C	41.81
YER032W	38.42
YER033C	39.12
YER034W	46.41
YER035W	48.85
YER036C	40.91
YER037W	37.57
YER038C	34.76
YER038W-A	44.09
YER039C	43.46
YER039C-A	42.92
YER040W	40.58
YER041W	37.85
YER042W	36.39
YER043C	43.40
YER044C	39.14
YER044C-A	34.71
YER045C	41.08
YER046W	41.20
YER046W-A	37.87
YER047C	40.01
YER048C	40.30
YER048W-A	36.14
YER049W	39.43
YER050C	38.84
YER051W	37.39
YER052C	39.26
YER053C	39.53
YER053C-A	35.08
YER054C	38.79
YER055C	40.82
YER056C	41.32
YER056C-A	42.34
YER057C	43.33
YER058W	42.59
YER059W	39.03
YER060W	41.96
YER060W-A	41.99
YER061C	41.76
YER062C	44.48
YER063W	41.70
YER064C	39.19
YER065C	44.02
YER066W	39.42
YER066C-A	36.12
YER067W	38.88
YER067C-A	39.81
YER068W	40.30
YER068C-A	38.19
YER069W	40.23
YER070W	40.83
YER071C	33.33
YER072W	41.79
YER073W	43.31
YER074W	44.11
YER074W-A	36.82
YER075C	38.03
YER076C	44.77
YER076W-A	37.93
YER077C	37.49
YER078C	39.19
YER078W-A	42.42
YER079W	39.81
YER079C-A	40.41
YER080W	37.26
YER081W	39.00
YER082C	40.54
YER083C	46.03
YER084W	47.02
YER084W-A	38.59
YER085C	39.27
YER086W	41.13
YER087W	38.47
YER087C-A	40.21
YER087C-B	39.75
YER088C	45.35
YER088C-A	51.85
YER088W-B	55.78
YER089C	48.60
YER090W	39.63
YER090C-A	37.77
YER091C	41.71
YER091C-A	44.59
YER092W	39.15
YER093C	37.36
YER093C-A	44.20
YER094C	46.60
YER095W	46.71
YER096W	40.35
YER097W	37.87
YER098W	36.82
YER099C	41.06
YER100W	39.97
YER101C	38.66
YER102W	42.78
YER103W	42.82
YER104W	40.51
YER105C	36.97
YER106W	33.33
YER107C	41.71
YER107W-A	36.13
YER109C	41.58
YER110C	39.88
YER111C	34.55
YER112W	34.75
YER113C	37.52
YER114C	41.59
YER115C	41.84
YER116C	43.03
YER117W	44.20
YER118C	39.67
YER119C	46.25
YER119C-A	41.12
YER120W	45.57
YER121W	40.00
YER122C	38.46
YER123W	36.88
YER124C	35.19
YER125W	41.11
YER126C	40.07
YER127W	42.08
YER128W	39.70
YER129W	38.99
YER130C	38.06
YER131W	43.88
YER132C	39.26
YER133W	35.78
YER133W-A	38.01
YER134C	40.59
YER135C	33.33
YER136W	37.83
YER137C	37.80
YER137W-A	34.96
YER138C	38.43
YER137C-A	41.34
YER138W-A	27.61
YER139C	36.56
YER140W	37.64
YER141W	40.99
YER142C	36.25
YER143W	42.26
YER144C	39.86
YER145C	45.02
YER145C-A	45.43
YER146W	47.51
YER147C	46.18
YER147C-A	41.11
YER148W	39.97
YER148W-A	39.55
YER149C	40.14
YER150W	46.53
YER151C	39.83
YER152C	50.22
YER152W-A	51.32
YER153C	55.03
YER154W	46.65
YER155C	36.02
YER156C	44.83
YER157W	36.03
YER158C	43.03
YER158W-A	41.20
YER159C	43.58
YER160C	38.34
YER159C-A	40.81
YER161C	41.01
YER162C	39.86
YER163C	45.35
YER164W	39.59
YER165W	41.69
YER165C-A	37.81
YER166W	39.22
YER167W	40.37
YER168C	37.90
YER169W	40.73
YER170W	41.88
YER171W	37.09
YER172C	37.13
YER172C-A	42.51
YER173W	38.33
YER174C	39.59
YER175C	40.44
YER175W-A	30.30
YER176W	39.48
YER177W	45.77
YER178W	45.20
YER179W	39.80
YER180C	37.56
YER180C-A	41.08
YER181C	32.71
YER182W	39.86
YER183C	40.56
YER184C	38.15
YER185W	37.39
YER186C	38.65
YER187W	45.07
YER188W	43.88
YER188C-A	35.33
YER189W	40.10
YER190W	45.75
YER190C-A	50.17
YER190C-B	45.34
YFL068W	45.75
YFL067W	49.62
YFL066C	45.88
YFL065C	42.39
YFL064C	40.19
YFL063W	37.71
YFL062W	38.15
YFL061W	43.95
YFL060C	39.76
YFL059W	46.93
YFL058W	44.28
YFL056C	42.41
YFL055W	42.69
YFL054C	43.43
YFL053W	46.39
YFL052W	41.70
YFL051C	42.02
YFL050C	39.77
YFL049W	37.98
YFL048C	38.34
YFL047W	38.74
YFL046W	37.82
YFL045C	39.08
YFL044C	43.48
YFL042C	42.27
YFL041W-A	39.06
YFL041W	42.26
YFL040W	38.26
YFL039C	43.79
YFL038C	45.73
YFL037W	44.32
YFL036W	38.01
YFL034C-B	40.74
YFL034C-A	38.75
YFL034W	40.99
YFL033C	40.89
YFL032W	38.94
YFL031W	47.14
YFL031C-A	38.23
YFL030W	46.71
YFL029C	41.46
YFL028C	39.42
YFL027C	37.55
YFL026W	37.73
YFL025C	36.92
YFL024C	38.05
YFL023W	40.23
YFL022C	43.91
YFL021C-A	47.13
YFL021W	46.05
YFL020C	46.07
YFL019C	33.33
YFL018C	42.26
YFL017W-A	41.45
YFL017C	42.08
YFL016C	46.94
YFL015W-A	47.16
YFL015C	46.86
YFL014W	48.18
YFL013W-A	42.53
YFL013C	40.06
YFL012W-A	35.73
YFL012W	35.79
YFL011W	41.13
YFL010W-A	42.45
YFL010C	50.00
YFL009W	39.65
YFL008W	35.80
YFL007W	38.05
YFL005W	40.58
YFL004W	37.27
YFL003C	35.53
YFL002W-B	38.57
YFL002W-A	36.96
YFL002C	37.89
YFL001W	38.75
YFR001W	37.07
YFR002W	36.07
YFR003C	42.09
YFR004W	41.04
YFR005C	36.67
YFR006W	38.37
YFR007W	38.70
YFR008W	37.23
YFR009W	39.35
YFR009W-A	35.65
YFR010W	36.93
YFR010W-A	37.03
YFR011C	37.42
YFR012W	37.93
YFR012W-A	44.82
YFR013W	38.74
YFR014C	40.86
YFR015C	42.45
YFR016C	39.54
YFR017C	51.53
YFR018C	52.19
YFR019W	38.73
YFR020W	40.91
YFR021W	43.18
YFR022W	42.05
YFR023W	32.67
YFR024C-A	44.20
YFR025C	42.46
YFR026C	41.56
YFR027W	41.84
YFR028C	42.27
YFR029W	44.37
YFR030W	39.67
YFR031C	36.57
YFR031C-A	47.45
YFR032C	48.50
YFR032C-A	45.00
YFR032C-B	37.50
YFR033C	46.39
YFR034C	54.20
YFR034W-A	43.05
YFR035C	44.92
YFR036W	48.26
YFR036W-A	45.31
YFR037C	46.47
YFR038W	37.86
YFR039C	38.09
YFR040W	36.49
YFR041C	35.69
YFR042W	35.82
YFR043C	37.53
YFR044C	42.87
YFR045W	40.43
YFR046C	40.23
YFR047C	44.36
YFR048W	39.26
YFR049W	43.27
YFR050C	41.57
YFR051C	45.46
YFR052W	37.21
YFR052C-A	34.64
YFR053C	42.45
YFR054C	39.89
YFR056C	35.23
YFR055W	43.30
YFR057W	34.42
YGL263W	36.13
YGL262W	37.87
YGL261C	49.31
YGL260W	39.39
YGL259W	39.55
YGL258W-A	37.60
YGL258W	42.19
YGL257C	36.79
YGL256W	41.77
YGL255W	41.82
YGL254W	41.66
YGL253W	41.68
YGL252C	39.27
YGL251C	36.13
YGL250W	40.63
YGL249W	34.27
YGL248W	40.18
YGL247W	37.87
YGL246C	36.59
YGL245W	40.15
YGL244W	39.41
YGL243W	37.40
YGL242C	40.47
YGL241W	35.75
YGL240W	43.16
YGL239C	38.09
YGL238W	34.65
YGL237C	44.73
YGL236C	47.01
YGL235W	49.90
YGL234W	44.83
YGL233W	34.06
YGL232W	35.28
YGL231C	37.69
YGL230C	34.00
YGL229C	36.01
YGL228W	40.19
YGL227W	37.26
YGL226C-A	37.54
YGL226W	43.54
YGL225W	40.03
YGL224C	38.31
YGL223C	36.44
YGL222C	41.28
YGL221C	44.98
YGL220W	43.52
YGL219C	40.14
YGL218W	39.63
YGL217C	40.93
YGL216W	41.89
YGL215W	37.82
YGL214W	37.24
YGL213C	38.69
YGL212W	45.53
YGL211W	44.07
YGL210W	41.85
YGL209W	44.47
YGL208W	45.19
YGL207W	37.16
YGL206C	37.40
YGL205W	40.32
YGL204C	35.29
YGL203C	39.54
YGL202W	41.91
YGL201C	40.04
YGL200C	44.11
YGL199C	50.10
YGL198W	49.57
YGL197W	40.12
YGL196W	39.16
YGL195W	38.59
YGL194C-A	34.56
YGL194C	38.18
YGL193C	39.74
YGL192W	39.60
YGL191W	42.05
YGL190C	35.54
YGL189C	44.16
YGL188C-A	33.33
YGL188C	29.88
YGL187C	41.23
YGL186C	40.63
YGL185C	40.35
YGL184C	41.41
YGL183C	34.39
YGL182C	37.65
YGL181W	44.24
YGL180W	37.15
YGL179C	39.92
YGL178W	36.16
YGL177W	35.91
YGL176C	36.75
YGL175C	38.72
YGL174W	40.07
YGL173C	37.62
YGL172W	43.12
YGL171W	36.81
YGL170C	35.82
YGL169W	39.81
YGL168W	32.43
YGL167C	38.06
YGL166W	47.34
YGL165C	42.31
YGL164C	38.54
YGL163C	40.60
YGL162W	42.44
YGL161C	42.33
YGL160W	36.36
YGL159W	34.50
YGL158W	40.22
YGL157W	39.55
YGL156W	38.80
YGL155W	39.52
YGL154C	38.82
YGL153W	40.83
YGL152C	40.11
YGL151W	34.95
YGL150C	38.68
YGL149W	40.52
YGL148W	47.65
YGL147C	41.66
YGL146C	41.98
YGL145W	34.42
YGL144C	38.43
YGL143C	41.46
YGL142C	37.33
YGL141W	36.66
YGL140C	38.98
YGL139W	38.64
YGL138C	34.20
YGL137W	40.44
YGL136C	38.73
YGL135W	41.74
YGL134W	39.09
YGL133W	37.81
YGL132W	38.69
YGL131C	36.70
YGL130W	40.07
YGL129C	37.10
YGL128C	41.54
YGL127C	46.35
YGL126W	55.29
YGL125W	45.92
YGL124C	37.05
YGL123W	45.88
YGL123C-A	43.72
YGL122C	43.66
YGL121C	41.99
YGL120C	41.01
YGL119W	38.11
YGL118C	35.38
YGL117W	36.96
YGL116W	40.37
YGL115W	38.80
YGL114W	42.28
YGL113W	37.71
YGL112C	37.97
YGL111W	39.22
YGL110C	37.01
YGL109W	41.97
YGL108C	42.08
YGL107C	38.33
YGL106W	46.88
YGL105W	42.26
YGL104C	39.63
YGL103W	44.44
YGL102C	43.12
YGL101W	37.03
YGL100W	41.23
YGL099W	38.89
YGL098W	37.94
YGL097W	44.16
YGL096W	39.83
YGL095C	35.29
YGL094C	37.51
YGL093W	38.92
YGL092W	38.11
YGL091C	42.75
YGL090W	37.51
YGL089C	46.83
YGL088W	37.15
YGL087C	41.06
YGL086W	32.80
YGL085W	38.42
YGL084C	37.43
YGL083W	37.10
YGL082W	39.17
YGL081W	37.69
YGL080W	37.65
YGL079W	39.11
YGL078C	38.80
YGL077C	41.07
YGL076C	42.31
YGL075C	38.40
YGL074C	42.20
YGL073W	39.60
YGL072C	45.83
YGL071W	40.08
YGL070C	39.56
YGL069C	44.08
YGL068W	42.90
YGL067W	38.61
YGL066W	41.79
YGL065C	36.04
YGL064C	39.38
YGL063W	50.94
YGL063C-A	50.00
YGL062W	43.42
YGL061C	37.50
YGL060W	37.12
YGL059W	35.63
YGL058W	41.61
YGL057C	37.50
YGL056C	42.17
YGL055W	41.09
YGL054C	35.01
YGL053W	40.05
YGL052W	39.54
YGL051W	41.41
YGL050W	39.53
YGL049C	39.19
YGL048C	40.47
YGL047W	42.52
YGL045W	41.37
YGL044C	41.30
YGL043W	40.21
YGL042C	37.90
YGL041C-B	34.42
YGL041W-A	38.70
YGL041C	33.82
YGL040C	43.34
YGL039W	39.82
YGL038C	39.01
YGL037C	43.01
YGL036W	35.93
YGL035C	42.37
YGL034C	46.72
YGL033W	34.10
YGL032C	40.53
YGL031C	41.66
YGL030W	41.82
YGL029W	39.66
YGL028C	41.37
YGL027C	39.24
YGL026C	43.26
YGL025C	46.81
YGL024W	38.98
YGL023C	46.64
YGL022W	45.24
YGL021W	36.61
YGL020C	39.40
YGL019W	45.87
YGL018C	41.98
YGL017W	41.99
YGL016W	35.70
YGL015C	37.40
YGL014W	39.03
YGL014C-A	45.06
YGL013C	37.97
YGL012W	41.49
YGL011C	40.44
YGL010W	37.90
YGL009C	40.42
YGL008C	42.40
YGL007C-A	29.88
YGL007W	46.29
YGL006W-A	40.54
YGL006W	38.47
YGL005C	35.23
YGL004C	39.15
YGL003C	42.21
YGL002W	38.24
YGL001C	39.61
YGR001C	37.61
YGR002C	38.92
YGR003W	35.70
YGR004W	37.65
YGR005C	39.23
YGR006W	40.21
YGR007W	40.84
YGR008C	42.35
YGR009C	40.59
YGR010W	40.74
YGR011W	36.39
YGR012W	42.72
YGR013W	41.43
YGR014W	43.76
YGR015C	37.38
YGR016W	34.38
YGR017W	40.15
YGR018C	44.24
YGR019W	42.01
YGR020C	40.05
YGR021W	46.73
YGR022C	46.36
YGR023W	41.72
YGR024C	34.87
YGR025W	35.64
YGR026W	36.20
YGR027C	42.81
YGR027W-A	41.04
YGR027W-B	38.55
YGR028W	37.92
YGR029W	43.15
YGR030C	31.65
YGR031W	46.64
YGR031C-A	48.17
YGR032W	39.38
YGR033C	38.75
YGR034W	42.18
YGR035C	38.46
YGR035W-A	37.38
YGR036C	38.05
YGR037C	43.18
YGR038W	40.05
YGR038C-B	38.51
YGR038C-A	40.96
YGR039W	35.57
YGR040W	39.83
YGR041W	40.08
YGR042W	39.09
YGR043C	40.51
YGR044C	42.74
YGR045C	38.01
YGR046W	37.30
YGR047C	37.55
YGR048W	41.52
YGR049W	41.31
YGR050C	40.89
YGR051C	47.22
YGR052W	39.45
YGR053C	36.85
YGR054W	41.36
YGR055W	40.17
YGR056W	37.71
YGR057C	33.74
YGR058W	40.67
YGR059W	35.67
YGR060W	41.29
YGR061C	40.74
YGR062C	42.69
YGR063C	47.24
YGR064W	42.27
YGR065C	39.00
YGR066C	39.93
YGR067C	37.97
YGR068C	44.46
YGR068W-A	45.83
YGR069W	30.05
YGR070W	36.04
YGR071C	34.26
YGR072W	35.13
YGR073C	36.55
YGR074W	41.49
YGR075C	34.70
YGR076C	36.70
YGR077C	39.03
YGR078C	45.50
YGR079W	45.37
YGR080W	41.34
YGR081C	37.75
YGR082W	43.29
YGR083C	39.00
YGR084C	39.50
YGR085C	42.47
YGR086C	43.33
YGR087C	44.62
YGR088W	41.20
YGR089W	35.14
YGR090W	36.13
YGR091W	38.45
YGR092W	38.74
YGR093W	37.40
YGR094W	39.60
YGR095C	40.92
YGR096W	46.45
YGR097W	40.71
YGR098C	34.84
YGR099W	38.94
YGR100W	38.24
YGR101W	43.22
YGR102C	41.12
YGR103W	36.79
YGR104C	37.98
YGR105W	40.59
YGR106C	36.21
YGR107W	40.44
YGR108W	37.21
YGR109C	34.29
YGR109W-A	39.74
YGR109W-B	40.89
YGR110W	39.16
YGR111W	37.90
YGR112W	42.30
YGR113W	40.11
YGR114C	38.97
YGR115C	39.35
YGR116W	36.89
YGR117C	36.54
YGR118W	42.69
YGR119C	42.00
YGR120C	35.99
YGR121C	45.77
YGR121W-A	37.96
YGR122W	38.13
YGR122C-A	33.33
YGR123C	37.74
YGR124W	43.80
YGR125W	37.25
YGR126W	38.81
YGR127W	37.27
YGR128C	34.92
YGR129W	38.88
YGR130C	40.06
YGR131W	39.42
YGR132C	42.01
YGR133W	43.65
YGR134W	37.72
YGR135W	40.15
YGR136W	42.97
YGR137W	44.00
YGR138C	42.54
YGR139W	27.43
YGR140W	36.15
YGR141W	42.02
YGR142W	36.73
YGR143W	40.37
YGR144W	44.54
YGR145W	37.80
YGR146C	38.36
YGR146C-A	40.74
YGR147C	43.36
YGR148C	42.94
YGR149W	36.25
YGR150C	35.18
YGR151C	36.30
YGR152C	39.07
YGR153W	39.29
YGR154C	38.37
YGR155W	40.28
YGR156W	40.37
YGR157W	34.94
YGR158C	40.63
YGR159C	43.29
YGR160W	40.68
YGR161C	45.83
YGR161W-C	46.23
YGR161W-A	38.57
YGR161W-B	36.96
YGR161C-D	38.30
YGR161C-C	40.89
YGR162W	41.30
YGR163W	37.81
YGR164W	36.30
YGR165W	39.11
YGR166W	36.48
YGR167W	40.45
YGR168C	34.12
YGR169C	40.24
YGR169C-A	43.72
YGR170W	37.81
YGR171C	37.78
YGR172C	37.75
YGR173W	40.19
YGR174C	44.24
YGR174W-A	29.88
YGR175C	41.24
YGR176W	50.57
YGR177C	40.48
YGR178C	42.13
YGR179C	37.59
YGR180C	41.04
YGR181W	44.02
YGR182C	34.46
YGR183C	37.31
YGR184C	36.69
YGR185C	40.75
YGR186W	40.62
YGR187C	36.28
YGR188C	37.70
YGR189C	43.37
YGR190C	37.70
YGR191W	40.83
YGR192C	47.04
YGR193C	39.74
YGR194C	40.15
YGR195W	41.43
YGR196C	39.36
YGR197C	42.27
YGR198W	36.02
YGR199W	37.89
YGR200C	38.86
YGR201C	43.36
YGR202C	42.19
YGR203W	54.36
YGR204W	46.88
YGR204C-A	36.84
YGR205W	39.28
YGR206W	38.23
YGR207C	37.91
YGR208W	40.96
YGR209C	43.17
YGR210C	46.44
YGR211W	42.64
YGR212W	36.31
YGR213C	38.15
YGR214W	45.19
YGR215W	40.24
YGR216C	34.97
YGR217W	37.61
YGR218W	35.85
YGR219W	38.88
YGR220C	39.62
YGR221C	40.02
YGR222W	36.73
YGR223C	40.90
YGR224W	40.33
YGR225W	38.43
YGR226C	39.04
YGR227W	36.18
YGR227C-A	34.48
YGR228W	34.49
YGR229C	39.45
YGR230W	39.61
YGR231C	41.90
YGR232W	39.01
YGR233C	35.76
YGR234W	39.83
YGR235C	41.02
YGR236C	43.05
YGR237C	38.67
YGR238C	38.88
YGR239C	43.25
YGR240C	41.56
YGR240C-A	34.32
YGR241C	41.30
YGR242W	42.39
YGR243W	43.76
YGR244C	42.13
YGR245C	39.62
YGR246C	40.03
YGR247W	44.44
YGR248W	43.88
YGR249W	40.91
YGR250C	38.06
YGR251W	40.27
YGR252W	38.03
YGR253C	40.61
YGR254W	46.19
YGR255C	40.20
YGR256W	43.06
YGR257C	42.59
YGR258C	40.14
YGR259C	44.44
YGR260W	41.74
YGR261C	37.57
YGR262C	42.87
YGR263C	38.90
YGR264C	37.01
YGR265W	35.27
YGR266W	39.12
YGR267C	39.34
YGR268C	50.75
YGR269W	39.75
YGR270W	38.35
YGR270C-A	39.72
YGR271W	37.43
YGR271C-A	32.90
YGR273C	36.95
YGR274C	37.20
YGR275W	41.77
YGR276C	37.42
YGR277C	42.37
YGR278W	37.65
YGR279C	46.42
YGR280C	41.91
YGR281W	37.88
YGR282C	43.09
YGR283C	38.49
YGR284C	36.87
YGR285C	44.23
YGR286C	42.37
YGR287C	42.31
YGR288W	41.13
YGR289C	40.68
YGR290W	35.81
YGR291C	39.63
YGR292W	40.39
YGR293C	41.12
YGR294W	49.03
YGR295C	38.74
YGR296W	44.83
YGR296C-A	50.17
YGR296C-B	45.34
YHL050C	46.41
YHL050W-A	45.34
YHL049C	41.42
YHL048C-A	40.00
YHL048W	38.65
YHL047C	41.06
YHL046W-A	36.08
YHL046C	49.86
YHL045W	37.93
YHL044W	35.87
YHL043W	39.96
YHL042W	38.85
YHL041W	34.44
YHL040C	41.02
YHL039W	36.40
YHL038C	39.03
YHL037C	39.30
YHL036W	40.21
YHL035C	35.78
YHL034W-A	40.90
YHL034C	42.82
YHL033C	45.65
YHL032C	47.04
YHL031C	46.42
YHL030W-A	47.61
YHL030W	37.80
YHL029C	40.73
YHL028W	45.21
YHL027W	44.51
YHL026C	44.19
YHL025W	49.04
YHL024W	40.47
YHL023C	37.37
YHL022C	37.67
YHL021C	40.41
YHL020C	48.23
YHL019W-A	46.12
YHL019C	40.97
YHL018W	47.38
YHL017W	39.14
YHL016C	40.39
YHL015W-A	36.90
YHL015W	40.71
YHL014C	37.68
YHL013C	37.66
YHL012W	33.19
YHL011C	39.04
YHL010C	38.05
YHL009C	37.46
YHL009W-A	32.76
YHL009W-B	32.90
YHL008C	39.96
YHL007C	41.77
YHL006W-A	45.19
YHL006C	51.65
YHL005C	37.91
YHL004W	43.12
YHL003C	36.48
YHL002C-A	39.05
YHL002W	40.32
YHL001W	43.88
YHR001W	39.95
YHR001W-A	38.88
YHR002W	37.33
YHR003C	39.45
YHR004C	37.73
YHR005C	38.26
YHR005C-A	38.29
YHR006W	40.95
YHR007C	39.92
YHR007C-A	39.35
YHR008C	49.00
YHR009C	43.12
YHR010W	42.82
YHR011W	39.67
YHR012W	39.10
