Lysate_sample	Dataset	Variable	Term	Value
L99	snake_230412	mixing_Pellet	x75	0.16236100655815144
L99	snake_230412	mixing_Pellet	x97.5	0.16445836818437648
L99	snake_230412	mixing_Pellet	n_eff	859.1925897805587
L99	snake_230412	mixing_Pellet	Rhat	1.001810215558568
L99	snake_230412	phi	mean	287.5622005911436
L99	snake_230412	phi	se_mean	0.2701328423608607
L99	snake_230412	phi	sd	7.50480208450138
L99	snake_230412	phi	x2.5	272.9626553509721
L99	snake_230412	phi	x25	282.31379711982345
L99	snake_230412	phi	x50	287.49331833705287
L99	snake_230412	phi	x75	292.6579675714843
L99	snake_230412	phi	x97.5	302.140643502534
L99	snake_230412	phi	n_eff	771.8336531740638
L99	snake_230412	phi	Rhat	1.0055224347805751
L99	snake_230412	lp__	mean	210996500.851145
L99	snake_230412	lp__	se_mean	0.04852147483983816
L99	snake_230412	lp__	sd	1.272418024860611
L99	snake_230412	lp__	x2.5	210996497.53616852
L99	snake_230412	lp__	x25	210996500.33832455
L99	snake_230412	lp__	x50	210996501.1648209
L99	snake_230412	lp__	x75	210996501.742839
L99	snake_230412	lp__	x97.5	210996502.2650456
L99	snake_230412	lp__	n_eff	687.6883057566283
L99	snake_230412	lp__	Rhat	1.0010109131243623
L100	snake_230412	mixing_Sup	mean	0.6680281194302528
L100	snake_230412	mixing_Sup	se_mean	3.909019610028093e-5
L100	snake_230412	mixing_Sup	sd	0.00125258145899781
L100	snake_230412	mixing_Sup	x2.5	0.6655738018235605
L100	snake_230412	mixing_Sup	x25	0.6672102671906521
L100	snake_230412	mixing_Sup	x50	0.6680250363630564
L100	snake_230412	mixing_Sup	x75	0.6688961240705353
L100	snake_230412	mixing_Sup	x97.5	0.6705624527981993
L100	snake_230412	mixing_Sup	n_eff	1026.7773018962196
L100	snake_230412	mixing_Sup	Rhat	1.0036087558331384
L100	snake_230412	mixing_Pellet	mean	0.1260931833006073
L100	snake_230412	mixing_Pellet	se_mean	4.72426657838718e-5
L100	snake_230412	mixing_Pellet	sd	0.0013876313315183
L100	snake_230412	mixing_Pellet	x2.5	0.12326385400699837
L100	snake_230412	mixing_Pellet	x25	0.12518895471753824
L100	snake_230412	mixing_Pellet	x50	0.12607929358040235
L100	snake_230412	mixing_Pellet	x75	0.12704369051927156
L100	snake_230412	mixing_Pellet	x97.5	0.12866320030462472
L100	snake_230412	mixing_Pellet	n_eff	862.7389449863185
L100	snake_230412	mixing_Pellet	Rhat	1.0035577134966225
L100	snake_230412	phi	mean	288.90311818057813
L100	snake_230412	phi	se_mean	0.2757666348997746
L100	snake_230412	phi	sd	8.242258526632693
L100	snake_230412	phi	x2.5	273.0713626092964
L100	snake_230412	phi	x25	283.3339316868056
L100	snake_230412	phi	x50	288.6857410782126
L100	snake_230412	phi	x75	294.3748856578559
L100	snake_230412	phi	x97.5	305.6881475366779
L100	snake_230412	phi	n_eff	893.3240492062922
L100	snake_230412	phi	Rhat	1.00113698967544
L100	snake_230412	lp__	mean	175128386.3449917
L100	snake_230412	lp__	se_mean	0.04240325317970988
L100	snake_230412	lp__	sd	1.1688592690930666
L100	snake_230412	lp__	x2.5	175128383.25371927
L100	snake_230412	lp__	x25	175128385.81863603
L100	snake_230412	lp__	x50	175128386.6455614
L100	snake_230412	lp__	x75	175128387.1862715
L100	snake_230412	lp__	x97.5	175128387.6563776
L100	snake_230412	lp__	n_eff	759.8469007057045
L100	snake_230412	lp__	Rhat	1.0007481745038351
L101	snake_230412	mixing_Sup	mean	1.1930142239297352
L101	snake_230412	mixing_Sup	se_mean	5.934259977848512e-5
L101	snake_230412	mixing_Sup	sd	0.00195989447439686
L101	snake_230412	mixing_Sup	x2.5	1.189122217756743
L101	snake_230412	mixing_Sup	x25	1.191672732794177
L101	snake_230412	mixing_Sup	x50	1.1929916687726618
L101	snake_230412	mixing_Sup	x75	1.194322388710381
L101	snake_230412	mixing_Sup	x97.5	1.196873343008774
L101	snake_230412	mixing_Sup	n_eff	1090.7676260258804
L101	snake_230412	mixing_Sup	Rhat	1.005277933192149
L101	snake_230412	mixing_Pellet	mean	0.34123710266861956
L101	snake_230412	mixing_Pellet	se_mean	5.016388269710742e-5
L101	snake_230412	mixing_Pellet	sd	0.0015250825263878
L101	snake_230412	mixing_Pellet	x2.5	0.338294862602592
L101	snake_230412	mixing_Pellet	x25	0.34017109691650216
L101	snake_230412	mixing_Pellet	x50	0.341274825172859
L101	snake_230412	mixing_Pellet	x75	0.3422074628888794
L101	snake_230412	mixing_Pellet	x97.5	0.34437157226246123
L101	snake_230412	mixing_Pellet	n_eff	924.2818035496292
L101	snake_230412	mixing_Pellet	Rhat	1.0055462442763927
L101	snake_230412	phi	mean	422.796826024396
L101	snake_230412	phi	se_mean	0.4516253843587721
L101	snake_230412	phi	sd	12.30277322418638
L101	snake_230412	phi	x2.5	399.7188908149512
L101	snake_230412	phi	x25	414.36077463863546
L101	snake_230412	phi	x50	422.3088316878176
L101	snake_230412	phi	x75	430.8945005881752
L101	snake_230412	phi	x97.5	448.98974530012777
L101	snake_230412	phi	n_eff	742.0776457840959
L101	snake_230412	phi	Rhat	1.002687678788328
L101	snake_230412	lp__	mean	246706651.0690617
L101	snake_230412	lp__	se_mean	0.044444699118903
L101	snake_230412	lp__	sd	1.1349657957387616
L101	snake_230412	lp__	x2.5	246706648.17594245
L101	snake_230412	lp__	x25	246706650.51384324
L101	snake_230412	lp__	x50	246706651.3749183
L101	snake_230412	lp__	x75	246706651.93140855
L101	snake_230412	lp__	x97.5	246706652.36053377
L101	snake_230412	lp__	n_eff	652.117126220482
L101	snake_230412	lp__	Rhat	1.0080644509101446
L102	snake_230412	mixing_Sup	mean	0.6140533123183167
L102	snake_230412	mixing_Sup	se_mean	4.76383691557364e-5
L102	snake_230412	mixing_Sup	sd	0.00142628550468546
L102	snake_230412	mixing_Sup	x2.5	0.611114065119878
L102	snake_230412	mixing_Sup	x25	0.6130834967878938
L102	snake_230412	mixing_Sup	x50	0.6140996070797287
L102	snake_230412	mixing_Sup	x75	0.6150047745696032
L102	snake_230412	mixing_Sup	x97.5	0.6167717993064632
L102	snake_230412	mixing_Sup	n_eff	896.3944645699764
L102	snake_230412	mixing_Sup	Rhat	1.0034510091911784
L102	snake_230412	mixing_Pellet	mean	0.17246793116174114
L102	snake_230412	mixing_Pellet	se_mean	6.115033588750177e-5
L102	snake_230412	mixing_Pellet	sd	0.0018869597748342
L102	snake_230412	mixing_Pellet	x2.5	0.16873423859190514
L102	snake_230412	mixing_Pellet	x25	0.17123263286511953
L102	snake_230412	mixing_Pellet	x50	0.17242440156295827
L102	snake_230412	mixing_Pellet	x75	0.1737272903970113
L102	snake_230412	mixing_Pellet	x97.5	0.17620330101778128
L102	snake_230412	mixing_Pellet	n_eff	952.1987141586354
L102	snake_230412	mixing_Pellet	Rhat	1.0043706584420915
L102	snake_230412	phi	mean	312.7994078847911
L102	snake_230412	phi	se_mean	0.295541754619062
L102	snake_230412	phi	sd	8.519602933268947
L102	snake_230412	phi	x2.5	296.6702675275434
L102	snake_230412	phi	x25	307.21139955099864
L102	snake_230412	phi	x50	312.5884391804499
L102	snake_230412	phi	x75	318.2943323827694
L102	snake_230412	phi	x97.5	330.92006858485837
L102	snake_230412	phi	n_eff	830.9999813554263
L102	snake_230412	phi	Rhat	1.000059407139293
L102	snake_230412	lp__	mean	209498774.123397
L102	snake_230412	lp__	se_mean	0.04945113524883098
L102	snake_230412	lp__	sd	1.3305218473952425
L102	snake_230412	lp__	x2.5	209498770.7262036
L102	snake_230412	lp__	x25	209498773.5027848
L102	snake_230412	lp__	x50	209498774.50545415
L102	snake_230412	lp__	x75	209498775.083034
L102	snake_230412	lp__	x97.5	209498775.61329877
L102	snake_230412	lp__	n_eff	723.9215215177388
L102	snake_230412	lp__	Rhat	1.0052932810294406
L103	snake_230428	mixing_Sup	mean	0.7925558876472841
L103	snake_230428	mixing_Sup	se_mean	5.208897699384088e-5
L103	snake_230428	mixing_Sup	sd	0.00174705389883648
L103	snake_230428	mixing_Sup	x2.5	0.7891693492947551
L103	snake_230428	mixing_Sup	x25	0.7913526114113653
L103	snake_230428	mixing_Sup	x50	0.792573219262867
L103	snake_230428	mixing_Sup	x75	0.7937264450333023
L103	snake_230428	mixing_Sup	x97.5	0.7961737591256325
L103	snake_230428	mixing_Sup	n_eff	1124.918220430928
L103	snake_230428	mixing_Sup	Rhat	1.0047003640661238
L103	snake_230428	mixing_Pellet	mean	0.18696702312770233
L103	snake_230428	mixing_Pellet	se_mean	3.70922464071563e-5
L103	snake_230428	mixing_Pellet	sd	0.00121927909140379
L103	snake_230428	mixing_Pellet	x2.5	0.18457007737388284
L103	snake_230428	mixing_Pellet	x25	0.18615914660754276
L103	snake_230428	mixing_Pellet	x50	0.1869598907237656
L103	snake_230428	mixing_Pellet	x75	0.1877838103026084
L103	snake_230428	mixing_Pellet	x97.5	0.18938587601156848
L103	snake_230428	mixing_Pellet	n_eff	1080.537840555631
L103	snake_230428	mixing_Pellet	Rhat	1.0040843929703258
L103	snake_230428	phi	mean	170.0267868543769
L103	snake_230428	phi	se_mean	0.13494186285542156
L103	snake_230428	phi	sd	4.12717705750615
L103	snake_230428	phi	x2.5	161.96542168507494
L103	snake_230428	phi	x25	167.2649217227264
L103	snake_230428	phi	x50	169.87659187772812
L103	snake_230428	phi	x75	172.58624688227405
L103	snake_230428	phi	x97.5	178.3731529783242
L103	snake_230428	phi	n_eff	935.4332414299392
L103	snake_230428	phi	Rhat	1.0007273888405752
L103	snake_230428	lp__	mean	204836599.59420735
L103	snake_230428	lp__	se_mean	0.04481257442040389
L103	snake_230428	lp__	sd	1.24898287115955
L103	snake_230428	lp__	x2.5	204836596.48735377
L103	snake_230428	lp__	x25	204836599.10865247
L103	snake_230428	lp__	x50	204836599.93829012
L103	snake_230428	lp__	x75	204836600.45892343
L103	snake_230428	lp__	x97.5	204836600.93769097
L103	snake_230428	lp__	n_eff	776.8070820162211
L103	snake_230428	lp__	Rhat	1.003468129522369
L104	snake_230412	mixing_Sup	mean	0.7886524240399514
L104	snake_230412	mixing_Sup	se_mean	7.414761433802496e-5
L104	snake_230412	mixing_Sup	sd	0.00239763258019125
L104	snake_230412	mixing_Sup	x2.5	0.7839471989255747
L104	snake_230412	mixing_Sup	x25	0.7870737281716238
L104	snake_230412	mixing_Sup	x50	0.7886396390213788
L104	snake_230412	mixing_Sup	x75	0.7901869005622499
L104	snake_230412	mixing_Sup	x97.5	0.7932260472467758
L104	snake_230412	mixing_Sup	n_eff	1045.6128166585352
L104	snake_230412	mixing_Sup	Rhat	1.0017065963480327
L104	snake_230412	mixing_Pellet	mean	0.15109044354353782
L104	snake_230412	mixing_Pellet	se_mean	9.239557397810671e-5
L104	snake_230412	mixing_Pellet	sd	0.002777756104709
L104	snake_230412	mixing_Pellet	x2.5	0.14555331292271406
L104	snake_230412	mixing_Pellet	x25	0.1493125602224218
L104	snake_230412	mixing_Pellet	x50	0.15111420824617755
L104	snake_230412	mixing_Pellet	x75	0.1529246889797086
L104	snake_230412	mixing_Pellet	x97.5	0.15656483115320236
L104	snake_230412	mixing_Pellet	n_eff	903.8281969388272
L104	snake_230412	mixing_Pellet	Rhat	1.0024844132808817
L104	snake_230412	phi	mean	155.68906879214362
L104	snake_230412	phi	se_mean	0.11730262560433329
L104	snake_230412	phi	sd	3.717465942422363
L104	snake_230412	phi	x2.5	148.32007991706428
L104	snake_230412	phi	x25	153.16661509963726
L104	snake_230412	phi	x50	155.65122421980965
L104	snake_230412	phi	x75	158.16676998204883
L104	snake_230412	phi	x97.5	163.26332144911947
L104	snake_230412	phi	n_eff	1004.3348449846928
L104	snake_230412	phi	Rhat	1.0043732341314977
L104	snake_230412	lp__	mean	185554023.69145817
L104	snake_230412	lp__	se_mean	0.04321591202451592
L104	snake_230412	lp__	sd	1.1781294563570122
L104	snake_230412	lp__	x2.5	185554020.69835913
L104	snake_230412	lp__	x25	185554023.12805137
L104	snake_230412	lp__	x50	185554023.97933996
L104	snake_230412	lp__	x75	185554024.56930575
L104	snake_230412	lp__	x97.5	185554025.04909343
L104	snake_230412	lp__	n_eff	743.1879574794718
L104	snake_230412	lp__	Rhat	1.0024266991273594
L105	snake_230412	mixing_Sup	mean	0.7500737522151464
L105	snake_230412	mixing_Sup	se_mean	3.13854901441056e-5
L105	snake_230412	mixing_Sup	sd	0.00119579606397051
L105	snake_230412	mixing_Sup	x2.5	0.7477019078244367
L105	snake_230412	mixing_Sup	x25	0.7492640175915479
L105	snake_230412	mixing_Sup	x50	0.7500625395566394
L105	snake_230412	mixing_Sup	x75	0.7508719655251495
L105	snake_230412	mixing_Sup	x97.5	0.7523566122819925
L105	snake_230412	mixing_Sup	n_eff	1451.631582613413
L105	snake_230412	mixing_Sup	Rhat	0.9987659934167852
L105	snake_230412	mixing_Pellet	mean	0.24264370059385415
L105	snake_230412	mixing_Pellet	se_mean	2.830331254701035e-5
L105	snake_230412	mixing_Pellet	sd	9.67857063891615e-4
L105	snake_230412	mixing_Pellet	x2.5	0.24071891084771044
L105	snake_230412	mixing_Pellet	x25	0.24198072821281785
L105	snake_230412	mixing_Pellet	x50	0.24267923080925236
L105	snake_230412	mixing_Pellet	x75	0.2433451597875128
L105	snake_230412	mixing_Pellet	x97.5	0.24440839354538604
L105	snake_230412	mixing_Pellet	n_eff	1169.3591379100428
L105	snake_230412	mixing_Pellet	Rhat	0.9996069338657392
L105	snake_230412	phi	mean	387.25015266136296
L105	snake_230412	phi	se_mean	0.4126443623058127
L105	snake_230412	phi	sd	11.47533622576452
L105	snake_230412	phi	x2.5	364.6349193524928
L105	snake_230412	phi	x25	379.4103607044226
L105	snake_230412	phi	x50	386.79243853647125
L105	snake_230412	phi	x75	394.72177419725614
L105	snake_230412	phi	x97.5	410.54841696397335
L105	snake_230412	phi	n_eff	773.35519337455
L105	snake_230412	phi	Rhat	1.0093414292970742
L105	snake_230412	lp__	mean	196811952.9426343
L105	snake_230412	lp__	se_mean	0.04292634134532318
L105	snake_230412	lp__	sd	1.1795484605549598
L105	snake_230412	lp__	x2.5	196811949.8998406
L105	snake_230412	lp__	x25	196811952.39963883
L105	snake_230412	lp__	x50	196811953.2700234
L105	snake_230412	lp__	x75	196811953.80239624
L105	snake_230412	lp__	x97.5	196811954.29681155
L105	snake_230412	lp__	n_eff	755.0641085325152
L105	snake_230412	lp__	Rhat	1.0014625053185555
L103	snake_230412	mixing_Sup	mean	0.7925558876472841
L103	snake_230412	mixing_Sup	se_mean	5.208897699384088e-5
L103	snake_230412	mixing_Sup	sd	0.00174705389883648
L103	snake_230412	mixing_Sup	x2.5	0.7891693492947551
L103	snake_230412	mixing_Sup	x25	0.7913526114113653
L103	snake_230412	mixing_Sup	x50	0.792573219262867
L103	snake_230412	mixing_Sup	x75	0.7937264450333023
L103	snake_230412	mixing_Sup	x97.5	0.7961737591256325
L103	snake_230412	mixing_Sup	n_eff	1124.918220430928
L103	snake_230412	mixing_Sup	Rhat	1.0047003640661238
L103	snake_230412	mixing_Pellet	mean	0.18696702312770233
L103	snake_230412	mixing_Pellet	se_mean	3.70922464071563e-5
L103	snake_230412	mixing_Pellet	sd	0.00121927909140379
L103	snake_230412	mixing_Pellet	x2.5	0.18457007737388284
L103	snake_230412	mixing_Pellet	x25	0.18615914660754276
L103	snake_230412	mixing_Pellet	x50	0.1869598907237656
L103	snake_230412	mixing_Pellet	x75	0.1877838103026084
L103	snake_230412	mixing_Pellet	x97.5	0.18938587601156848
L103	snake_230412	mixing_Pellet	n_eff	1080.537840555631
L103	snake_230412	mixing_Pellet	Rhat	1.0040843929703258
L103	snake_230412	phi	mean	170.0267868543769
L103	snake_230412	phi	se_mean	0.13494186285542156
L103	snake_230412	phi	sd	4.12717705750615
L103	snake_230412	phi	x2.5	161.96542168507494
L103	snake_230412	phi	x25	167.2649217227264
L103	snake_230412	phi	x50	169.87659187772812
L103	snake_230412	phi	x75	172.58624688227405
L103	snake_230412	phi	x97.5	178.3731529783242
L103	snake_230412	phi	n_eff	935.4332414299392
L103	snake_230412	phi	Rhat	1.0007273888405752
L103	snake_230412	lp__	mean	204836599.59420735
L103	snake_230412	lp__	se_mean	0.04481257442040389
L103	snake_230412	lp__	sd	1.24898287115955
L103	snake_230412	lp__	x2.5	204836596.48735377
L103	snake_230412	lp__	x25	204836599.10865247
L103	snake_230412	lp__	x50	204836599.93829012
L103	snake_230412	lp__	x75	204836600.45892343
L103	snake_230412	lp__	x97.5	204836600.93769097
L103	snake_230412	lp__	n_eff	776.8070820162211
L103	snake_230412	lp__	Rhat	1.003468129522369
L106	snake_230412	mixing_Sup	mean	0.551689214966557
L106	snake_230412	mixing_Sup	se_mean	4.019386526435195e-5
L106	snake_230412	mixing_Sup	sd	0.0014187856061534
L106	snake_230412	mixing_Sup	x2.5	0.5489480899167859
L106	snake_230412	mixing_Sup	x25	0.5507491584475104
L106	snake_230412	mixing_Sup	x50	0.5516616246309145
L106	snake_230412	mixing_Sup	x75	0.5526294640968891
L106	snake_230412	mixing_Sup	x97.5	0.5545596425303329
L106	snake_230412	mixing_Sup	n_eff	1245.9884109433476
L106	snake_230412	mixing_Sup	Rhat	1.00360745664701
L106	snake_230412	mixing_Pellet	mean	0.17286718072955626
L106	snake_230412	mixing_Pellet	se_mean	4.461884996720279e-5
L106	snake_230412	mixing_Pellet	sd	0.00150749055480754
L106	snake_230412	mixing_Pellet	x2.5	0.16983452295093668
L106	snake_230412	mixing_Pellet	x25	0.17183992114958366
L106	snake_230412	mixing_Pellet	x50	0.1729265994741105
L106	snake_230412	mixing_Pellet	x75	0.17382125337514437
L106	snake_230412	mixing_Pellet	x97.5	0.1758574856473925
L106	snake_230412	mixing_Pellet	n_eff	1141.4909031666612
L106	snake_230412	mixing_Pellet	Rhat	1.0073117713944606
L106	snake_230412	phi	mean	216.17938327572057
L106	snake_230412	phi	se_mean	0.16169165222369172
L106	snake_230412	phi	sd	5.471721874955428
L106	snake_230412	phi	x2.5	205.3212744935146
L106	snake_230412	phi	x25	212.39119829757968
L106	snake_230412	phi	x50	216.08031216233192
L106	snake_230412	phi	x75	220.039999742676
L106	snake_230412	phi	x97.5	226.4828833255033
L106	snake_230412	phi	n_eff	1145.1775641218069
L106	snake_230412	phi	Rhat	1.0032787346755656
L106	snake_230412	lp__	mean	163042378.6717592
L106	snake_230412	lp__	se_mean	0.04029315928215182
L106	snake_230412	lp__	sd	1.1502737224317046
L106	snake_230412	lp__	x2.5	163042375.61341846
L106	snake_230412	lp__	x25	163042378.13851514
L106	snake_230412	lp__	x50	163042378.9817953
L106	snake_230412	lp__	x75	163042379.49885008
L106	snake_230412	lp__	x97.5	163042379.9973256
L106	snake_230412	lp__	n_eff	814.9664980532008
L106	snake_230412	lp__	Rhat	1.0048547384476636
L107	snake_230412	mixing_Sup	mean	0.5429695591676165
L107	snake_230412	mixing_Sup	se_mean	5.068615511610736e-5
L107	snake_230412	mixing_Sup	sd	0.00172093473738545
L107	snake_230412	mixing_Sup	x2.5	0.5395281685390158
L107	snake_230412	mixing_Sup	x25	0.541812429042691
L107	snake_230412	mixing_Sup	x50	0.5429830936458735
L107	snake_230412	mixing_Sup	x75	0.544143026217492
L107	snake_230412	mixing_Sup	x97.5	0.5462404298778533
L107	snake_230412	mixing_Sup	n_eff	1152.7897473746534
L107	snake_230412	mixing_Sup	Rhat	0.9994437757075016
L107	snake_230412	mixing_Pellet	mean	0.2916565844547642
L107	snake_230412	mixing_Pellet	se_mean	5.4150603428729254e-5
L107	snake_230412	mixing_Pellet	sd	0.00177100318480263
L107	snake_230412	mixing_Pellet	x2.5	0.28836975144846066
L107	snake_230412	mixing_Pellet	x25	0.29039831569499464
L107	snake_230412	mixing_Pellet	x50	0.2916762967486898
L107	snake_230412	mixing_Pellet	x75	0.2927948940156961
L107	snake_230412	mixing_Pellet	x97.5	0.2952512060508531
L107	snake_230412	mixing_Pellet	n_eff	1069.626325658138
L107	snake_230412	mixing_Pellet	Rhat	1.0011952249638565
L107	snake_230412	phi	mean	346.66304873065866
L107	snake_230412	phi	se_mean	0.3413448972894944
L107	snake_230412	phi	sd	10.121011266994357
L107	snake_230412	phi	x2.5	326.7610901121749
L107	snake_230412	phi	x25	340.090523100584
L107	snake_230412	phi	x50	346.6636702701063
L107	snake_230412	phi	x75	353.56189711978067
L107	snake_230412	phi	x97.5	366.1138249290763
L107	snake_230412	phi	n_eff	879.145963808901
L107	snake_230412	phi	Rhat	1.0023828799043957
L107	snake_230412	lp__	mean	169438831.83085853
L107	snake_230412	lp__	se_mean	0.05107983486431268
L107	snake_230412	lp__	sd	1.240103329192641
L107	snake_230412	lp__	x2.5	169438828.62938777
L107	snake_230412	lp__	x25	169438831.25486004
L107	snake_230412	lp__	x50	169438832.14578992
L107	snake_230412	lp__	x75	169438832.74026984
L107	snake_230412	lp__	x97.5	169438833.2483413
L107	snake_230412	lp__	n_eff	589.4090198858461
L107	snake_230412	lp__	Rhat	1.009030673797116
L108	snake_230412	mixing_Sup	mean	1.2607669476511092
L108	snake_230412	mixing_Sup	se_mean	8.737687949486387e-5
L108	snake_230412	mixing_Sup	sd	0.00303076452135748
L108	snake_230412	mixing_Sup	x2.5	1.2547581002660373
L108	snake_230412	mixing_Sup	x25	1.2586875865496725
L108	snake_230412	mixing_Sup	x50	1.2608347772149562
L108	snake_230412	mixing_Sup	x75	1.2628681221622091
L108	snake_230412	mixing_Sup	x97.5	1.2663997774001974
L108	snake_230412	mixing_Sup	n_eff	1203.126598292308
L108	snake_230412	mixing_Sup	Rhat	0.998926129678999
L108	snake_230412	mixing_Pellet	mean	0.3135782228434189
L108	snake_230412	mixing_Pellet	se_mean	6.839532288775481e-5
L108	snake_230412	mixing_Pellet	sd	0.00222519105658108
L108	snake_230412	mixing_Pellet	x2.5	0.3094380125330027
L108	snake_230412	mixing_Pellet	x25	0.3120465899457683
L108	snake_230412	mixing_Pellet	x50	0.31355140226870826
L108	snake_230412	mixing_Pellet	x75	0.31501360005634715
L108	snake_230412	mixing_Pellet	x97.5	0.3181172441637743
L108	snake_230412	mixing_Pellet	n_eff	1058.4779205472994
L108	snake_230412	mixing_Pellet	Rhat	0.9992984745988164
L108	snake_230412	phi	mean	222.85104209351695
L108	snake_230412	phi	se_mean	0.18686105307119355
L108	snake_230412	phi	sd	5.643058165669611
L108	snake_230412	phi	x2.5	211.7938362001201
L108	snake_230412	phi	x25	219.17567085558267
L108	snake_230412	phi	x50	222.892700937497
L108	snake_230412	phi	x75	226.4935720576891
L108	snake_230412	phi	x97.5	234.29202143278775
L108	snake_230412	phi	n_eff	911.992925631072
L108	snake_230412	phi	Rhat	1.0025775228783531
L108	snake_230412	lp__	mean	277984999.66567504
L108	snake_230412	lp__	se_mean	0.04484778808450916
L108	snake_230412	lp__	sd	1.18167312131796
L108	snake_230412	lp__	x2.5	277984996.70758873
L108	snake_230412	lp__	x25	277984999.0930746
L108	snake_230412	lp__	x50	277984999.9979638
L108	snake_230412	lp__	x75	277985000.5366676
L108	snake_230412	lp__	x97.5	277985001.0165688
L108	snake_230412	lp__	n_eff	694.2448352165621
L108	snake_230412	lp__	Rhat	1.0017443222830746
L109	snake_230412	mixing_Sup	mean	0.5699701663977853
L109	snake_230412	mixing_Sup	se_mean	5.9783533784586146e-5
L109	snake_230412	mixing_Sup	sd	0.00185959975963533
L109	snake_230412	mixing_Sup	x2.5	0.5662269106624468
L109	snake_230412	mixing_Sup	x25	0.568732035505603
L109	snake_230412	mixing_Sup	x50	0.5699850364030983
L109	snake_230412	mixing_Sup	x75	0.5712311413686055
L109	snake_230412	mixing_Sup	x97.5	0.573496652990168
L109	snake_230412	mixing_Sup	n_eff	967.5553035741456
L109	snake_230412	mixing_Sup	Rhat	1.0014655727269306
L109	snake_230412	mixing_Pellet	mean	0.37527527369019054
L109	snake_230412	mixing_Pellet	se_mean	6.021923003212275e-5
L109	snake_230412	mixing_Pellet	sd	0.00172191716934658
L109	snake_230412	mixing_Pellet	x2.5	0.3718586145119187
L109	snake_230412	mixing_Pellet	x25	0.37411977414130176
L109	snake_230412	mixing_Pellet	x50	0.3752543267537461
L109	snake_230412	mixing_Pellet	x75	0.37636857279129105
L109	snake_230412	mixing_Pellet	x97.5	0.3787560094216405
L109	snake_230412	mixing_Pellet	n_eff	817.6249136747338
L109	snake_230412	mixing_Pellet	Rhat	1.001755050142466
L109	snake_230412	phi	mean	360.6402475231067
L109	snake_230412	phi	se_mean	0.3327925152586095
L109	snake_230412	phi	sd	10.267249425872958
L109	snake_230412	phi	x2.5	340.7471412308702
L109	snake_230412	phi	x25	353.6389341242706
L109	snake_230412	phi	x50	360.35140303305315
L109	snake_230412	phi	x75	367.4844651697537
L109	snake_230412	phi	x97.5	381.6842418429704
L109	snake_230412	phi	n_eff	951.83380494583
L109	snake_230412	phi	Rhat	1.000752523227945
L109	snake_230412	lp__	mean	190560483.96755537
L109	snake_230412	lp__	se_mean	0.03888790710645741
L109	snake_230412	lp__	sd	1.1415637350325454
L109	snake_230412	lp__	x2.5	190560481.06231713
L109	snake_230412	lp__	x25	190560483.41054985
L109	snake_230412	lp__	x50	190560484.28803635
L109	snake_230412	lp__	x75	190560484.81685212
L109	snake_230412	lp__	x97.5	190560485.28065372
L109	snake_230412	lp__	n_eff	861.7299476123609
L109	snake_230412	lp__	Rhat	1.001888076727065
L110	snake_230428	mixing_Sup	mean	0.8047691009531427
L110	snake_230428	mixing_Sup	se_mean	4.175946227998345e-5
L110	snake_230428	mixing_Sup	sd	0.00142729173224064
L110	snake_230428	mixing_Sup	x2.5	0.8020274106429836
L110	snake_230428	mixing_Sup	x25	0.8037941073416464
L110	snake_230428	mixing_Sup	x50	0.8048233101716935
L110	snake_230428	mixing_Sup	x75	0.8057301713398402
L110	snake_230428	mixing_Sup	x97.5	0.8076319758055314
L110	snake_230428	mixing_Sup	n_eff	1168.1959724612532
L110	snake_230428	mixing_Sup	Rhat	1.0005395967784536
L110	snake_230428	mixing_Pellet	mean	0.18834138593317373
L110	snake_230428	mixing_Pellet	se_mean	4.9565569774222904e-5
L110	snake_230428	mixing_Pellet	sd	0.00151111422423724
L110	snake_230428	mixing_Pellet	x2.5	0.18538542033183092
L110	snake_230428	mixing_Pellet	x25	0.18735342736324903
L110	snake_230428	mixing_Pellet	x50	0.1883062911965021
L110	snake_230428	mixing_Pellet	x75	0.18943366607534573
L110	snake_230428	mixing_Pellet	x97.5	0.19113041725005173
L110	snake_230428	mixing_Pellet	n_eff	929.4678696885748
L110	snake_230428	mixing_Pellet	Rhat	1.0010365770344778
L110	snake_230428	phi	mean	380.9375807043552
L110	snake_230428	phi	se_mean	0.3733267770974558
L110	snake_230428	phi	sd	10.692786015070547
L110	snake_230428	phi	x2.5	360.62630704621074
L110	snake_230428	phi	x25	373.6511272563025
L110	snake_230428	phi	x50	380.71548436427497
L110	snake_230428	phi	x75	387.8654122457495
L110	snake_230428	phi	x97.5	402.2521852116146
L110	snake_230428	phi	n_eff	820.358097750836
L110	snake_230428	phi	Rhat	1.0001719540528813
L110	snake_230428	lp__	mean	254920589.50941303
L110	snake_230428	lp__	se_mean	0.04392068159678944
L110	snake_230428	lp__	sd	1.205323961597616
L110	snake_230428	lp__	x2.5	254920586.41205055
L110	snake_230428	lp__	x25	254920588.9916467
L110	snake_230428	lp__	x50	254920589.81728548
L110	snake_230428	lp__	x75	254920590.39375353
L110	snake_230428	lp__	x97.5	254920590.88844085
L110	snake_230428	lp__	n_eff	753.1291167695836
L110	snake_230428	lp__	Rhat	1.0007990414707637
L111	snake_230428	mixing_Sup	mean	0.2831272473208199
L111	snake_230428	mixing_Sup	se_mean	1.2678221274127277e-4
L111	snake_230428	mixing_Sup	sd	0.00339659665580476
