ORF	FC.vs.mock	padj	Treatment	Treatment_group
YBR044C	1.1449079148352599	0.13933418512745277	EtOH_7.5%	PolySeq_7.5%EtOH
YBR045C	1.4379319346658033	0.03247931717447985	EtOH_7.5%	PolySeq_7.5%EtOH
YBR046C	1.052468285475873	0.7233623240687672	EtOH_7.5%	PolySeq_7.5%EtOH
YBR048W	0.7341800477313682	2.2808143949748388e-7	EtOH_7.5%	PolySeq_7.5%EtOH
YBR049C	1.0820470709975807	0.26932042023102587	EtOH_7.5%	PolySeq_7.5%EtOH
YBR050C	1.8161863590059342	0.021068380267089282	EtOH_7.5%	PolySeq_7.5%EtOH
YBR052C	1.443804925231815	2.34984872867649e-5	EtOH_7.5%	PolySeq_7.5%EtOH
YBR054W	10.300526813086075	3.316000057800482e-203	EtOH_7.5%	PolySeq_7.5%EtOH
YBR055C	1.0128814182184551	0.8939976026535961	EtOH_7.5%	PolySeq_7.5%EtOH
YBR056W	2.150048435828134	3.490935926683709e-30	EtOH_7.5%	PolySeq_7.5%EtOH
YBR057C	1.1417245331516404	0.12782141221072288	EtOH_7.5%	PolySeq_7.5%EtOH
YBR058C	0.929341759079718	0.32664639576968785	EtOH_7.5%	PolySeq_7.5%EtOH
YBR058C-A	1.0009356092272708	0.9926198075963458	EtOH_7.5%	PolySeq_7.5%EtOH
YBR059C	1.0989655458006466	0.17533097084362456	EtOH_7.5%	PolySeq_7.5%EtOH
YBR060C	1.3365288571243086	2.5744439720608124e-5	EtOH_7.5%	PolySeq_7.5%EtOH
YBR061C	0.7699701930354302	0.0034224448379121058	EtOH_7.5%	PolySeq_7.5%EtOH
YBR063C	0.9092752383417345	0.41041567737553875	EtOH_7.5%	PolySeq_7.5%EtOH
YBR065C	0.9231335349179141	0.4682351237184932	EtOH_7.5%	PolySeq_7.5%EtOH
YBR066C	3.0620801083940536	2.8497367406177264e-66	EtOH_7.5%	PolySeq_7.5%EtOH
YBR067C	4.104444056545341	4.981753404152876e-81	EtOH_7.5%	PolySeq_7.5%EtOH
YBR068C	2.7839813098553567	1.8379693026580874e-70	EtOH_7.5%	PolySeq_7.5%EtOH
YBR069C	0.9758284555614194	0.7657151715340428	EtOH_7.5%	PolySeq_7.5%EtOH
YBR070C	1.3954230530329954	0.07872139685937052	EtOH_7.5%	PolySeq_7.5%EtOH
YBR071W	1.3041419926932656	0.0021277474416800286	EtOH_7.5%	PolySeq_7.5%EtOH
YBR072W	22.382139315230688	1.5712565932535333e-27	EtOH_7.5%	PolySeq_7.5%EtOH
YBR073W	0.941186060478874	0.47678666003811326	EtOH_7.5%	PolySeq_7.5%EtOH
YBR074W	0.917597667476145	0.22992053320898434	EtOH_7.5%	PolySeq_7.5%EtOH
YBR076W	3.4530481736822627	4.095181450422755e-4	EtOH_7.5%	PolySeq_7.5%EtOH
YBR077C	1.3658442221979623	0.012170986460587188	EtOH_7.5%	PolySeq_7.5%EtOH
YBR078W	0.9139529042000534	0.14125734059856285	EtOH_7.5%	PolySeq_7.5%EtOH
YBR079C	0.8276611171495527	0.0050767760105069224	EtOH_7.5%	PolySeq_7.5%EtOH
YBR080C	1.0728962497455987	0.31379057486796336	EtOH_7.5%	PolySeq_7.5%EtOH
YBR081C	0.9920974859839168	0.9221100635654584	EtOH_7.5%	PolySeq_7.5%EtOH
YBR082C	2.256026697371002	8.093354822713463e-37	EtOH_7.5%	PolySeq_7.5%EtOH
