ORF	FC.vs.mock	padj	Treatment	Treatment_group
YBL102W	0.8740355278078598	0.10002091696783073	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL101C	0.8419720455225053	2.423778891049067e-4	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL099W	0.8506603335597123	4.692537954928597e-5	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL098W	1.3403377157531693	0.006154488855555671	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL097W	0.9287080573482858	0.40412170439714856	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL093C	1.1544761792407283	0.05039391176608283	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL092W	1.0752329112910066	0.04508139277487526	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL091C-A	1.4945231409324051	0.17683925174809592	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL091C	1.047785308008642	0.39477601840132653	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL090W	0.721821764180113	0.046384733397317635	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL089W	0.7937991480946185	0.01195905890179573	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL088C	1.3134100359298078	4.387837175742442e-10	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL087C	1.1136765003807159	0.009701676251580162	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL085W	0.7821667873967966	1.0298258231080397e-7	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL084C	0.9163912146802674	0.33731485957785995	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL082C	1.0167574703511355	0.8651651393471698	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL080C	0.8856555110065013	0.32405968763009435	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL079W	0.9851050127165855	0.7752425166148953	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL078C	1.8298900655103854	4.172570893477252e-5	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
