# Run started 2024-04-14 12:58:33 
# Command: sedsim-driver.py --experiment-file ./sed-control-nuc.txt --summary-only --summary-out ./results/summary-nuc-full.txt
# Parameters:
#	experiment_file: ./sed-control-nuc.txt
#	rcf_g: 20000
#	rotor_radius_cm: 10
#	sample_height_mm: 10
#	spin_time_sec: 900
#	viscosity: 1.002
#	number_of_molecules: 1000
#	replicates: 1
#	random_seed: 111
#	out_fname: None
#	summary_only: True
#	summary_out_fname: ./results/summary-nuc-full.txt
#
#	experiment.id [string] = experiment identifier
#	spin.rcf.g [float] = rotor centrifugal force in g
#	spin.time.sec [float] = time of centrifuge spin in seconds
#	crosslink.mol.prob [float] = probability of crosslink per molecules
#	crosslink.nt.prob [float] = probability of crosslink per nucleotide
#	translation.prob [float] = fraction of maximal translation rate
#	mol.translation.prob [float] = probability this molecule is translated at maximal translation rate
#	protection.prob [float] = probability this molecule is protected from crosslinking
#	id [string] = molecule ID
#	length [int] = length in nucleotides
#	mass [float] = mass in g/mol
#	radius [float] = radius in nanometers
#	psup [float] = average proportion in the supernatant
#	pfree [float] = average proportion free (not in any cluster)
#	psupclust [float] = average proportion in the supernatant and in a cluster
#	count [float] = average number of molecules
#	reps [int] = number of replicates
#	avg.cluster.count [float] = average number of clusters this molecule is in
#	avg.cluster.size [float] = average number of molecules in average cluster
#	avg.cluster.length [float] = average cluster length in nucleotides
#	avg.cluster.mass [float] = average cluster mass in g/mol
#	avg.cluster.radius [float] = average cluster radius in nanometers
experiment.id	spin.rcf.g	spin.time.sec	crosslink.mol.prob	crosslink.nt.prob	translation.prob	mol.translation.prob	protection.prob	id	length	mass	radius	psup	pfree	psupclust	count	reps	avg.cluster.count	avg.cluster.size	avg.cluster.length	avg.cluster.mass	avg.cluster.radius
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL134C	1671	551430.000000	11.913824	0.715000	0.345000	0.000000	2.000000	100	102.145000	73.300000	115162.660000	3.800368e+07	25.743367
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL135C	907	299310.000000	9.678892	0.853333	0.600000	0.000000	3.000000	100	75.195000	31.370000	48775.173333	1.609581e+07	16.726210
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL136W	488	161040.000000	7.839745	0.901739	0.737971	0.000000	69.000000	100	84.027192	22.540290	34344.921594	1.133382e+07	12.662248
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL137W	787	259710.000000	9.222966	0.855556	0.603333	0.000000	9.000000	100	110.853167	43.552222	67516.037778	2.228029e+07	17.015747
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL140C	5373	1773090.000000	17.722007	0.420000	0.015000	0.000000	2.000000	100	239.110000	238.870000	378679.380000	1.249642e+08	50.470806
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL143W	1727	569910.000000	12.048100	0.732500	0.350000	0.000000	4.000000	100	70.126667	50.420000	78928.107500	2.604628e+07	23.645159
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL145C	4029	1329570.000000	16.069644	0.485714	0.057143	0.000000	7.000000	100	216.048048	205.148571	324289.382857	1.070155e+08	44.642601
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL147W	1527	503910.000000	11.554322	0.778000	0.396000	0.000000	5.000000	100	105.357167	68.640000	108223.768000	3.571384e+07	23.969038
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL148C	2744	905520.000000	14.102294	0.610000	0.210000	0.000000	2.000000	100	178.130000	153.995000	243982.290000	8.051416e+07	35.977975
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL150W	1470	485100.000000	11.405835	0.750000	0.370000	0.000000	1.000000	100	116.180000	116.180000	182947.150000	6.037256e+07	27.059701
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL155W	1564	516120.000000	11.648759	0.760000	0.400000	0.000000	1.000000	100	41.620000	41.620000	64708.690000	2.135387e+07	22.645758
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL160C	2228	735240.000000	13.138033	0.655000	0.192500	0.000000	4.000000	100	113.285000	98.765000	156083.045000	5.150740e+07	30.802665
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL161W	1505	496650.000000	11.497452	0.700000	0.370000	0.000000	1.000000	100	83.790000	83.790000	132102.160000	4.359371e+07	26.939389
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL165W	660	217800.000000	8.687286	0.855000	0.625000	0.000000	2.000000	100	47.470000	33.195000	50954.420000	1.681496e+07	15.551112
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL166C	734	242220.000000	9.006910	0.850000	0.500000	0.000000	1.000000	100	54.560000	54.560000	84479.210000	2.787814e+07	18.280560
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL167C	2364	780120.000000	13.405386	0.620000	0.210000	0.000000	1.000000	100	123.170000	123.170000	193943.990000	6.400152e+07	33.508044
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL171C	6609	2180970.000000	19.014519	0.292500	0.007500	0.000000	4.000000	100	326.140000	324.335000	514564.910000	1.698064e+08	60.828094
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL173W	1059	349470.000000	10.202434	0.825000	0.460000	0.000000	2.000000	100	61.200000	43.570000	67964.565000	2.242831e+07	20.174779
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL178W	1721	567930.000000	12.033852	0.680000	0.360000	0.000000	1.000000	100	83.920000	83.920000	133136.820000	4.393515e+07	27.550710
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL179W	1154	380820.000000	10.504833	0.810000	0.510000	0.000000	1.000000	100	70.790000	70.790000	110599.230000	3.649774e+07	21.487188
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL181W	448	147840.000000	7.615067	0.845000	0.720000	0.000000	2.000000	100	45.345000	33.035000	50595.555000	1.669653e+07	14.425834
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL182W	1406	463980.000000	11.234511	0.730000	0.382857	0.000000	7.000000	100	131.332976	78.585714	122741.894286	4.050482e+07	25.034448
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL185W	3443	1136190.000000	15.233432	0.564500	0.101000	0.000000	20.000000	100	170.385821	152.198000	240894.638000	7.949523e+07	39.126641
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL188C	1425	470250.000000	11.285901	0.810000	0.430000	0.000000	1.000000	100	139.720000	139.720000	219999.650000	7.259988e+07	28.227103
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL189W	1559	514470.000000	11.636084	0.740000	0.240000	0.000000	1.000000	100	74.700000	74.700000	117676.250000	3.883316e+07	26.102888
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL190C	3287	1084710.000000	14.995159	0.640000	0.120000	0.000000	1.000000	100	153.760000	153.760000	242702.770000	8.009191e+07	37.209306
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL191W	493	162690.000000	7.866963	0.904444	0.720171	0.000000	117.000000	100	83.179242	23.713333	36196.309231	1.194478e+07	12.977832
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL192W	743	245190.000000	9.044309	0.856207	0.604828	0.000000	29.000000	100	109.095485	44.493793	68942.961379	2.275118e+07	16.927253
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL193W	1401	462330.000000	11.220912	0.780000	0.420000	0.000000	1.000000	100	40.010000	40.010000	63397.270000	2.092110e+07	21.408954
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL195W	4071	1343430.000000	16.126405	0.485000	0.060000	0.000000	2.000000	100	201.115000	191.960000	303840.380000	1.002673e+08	44.550336
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL198C	1065	351450.000000	10.222051	0.850000	0.520000	0.000000	1.000000	100	30.640000	30.640000	48323.990000	1.594692e+07	17.889872
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL201W	997	329010.000000	9.995293	0.803333	0.556667	0.000000	3.000000	100	113.121667	59.963333	94271.890000	3.110972e+07	20.036385
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL205C	1386	457380.000000	11.179920	0.780000	0.500000	0.000000	1.000000	100	47.800000	47.800000	74041.010000	2.443353e+07	22.067904
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL208W	635	209550.000000	8.573976	0.907500	0.671667	0.000000	12.000000	100	69.366881	26.129167	39944.432500	1.318166e+07	13.981755
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL212W	828	273240.000000	9.383600	0.835714	0.588571	0.000000	7.000000	100	89.440167	39.860000	61923.118571	2.043463e+07	17.401822
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL213C	770	254100.000000	9.154740	0.900000	0.530000	0.000000	1.000000	100	22.610000	22.610000	34716.320000	1.145638e+07	15.015569
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL219W	564	186120.000000	8.235199	0.900000	0.720000	0.000000	2.000000	100	9.875000	5.620000	7673.660000	2.532307e+06	11.640733
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL225W	1812	597960.000000	12.246528	0.660000	0.270000	0.000000	1.000000	100	68.480000	68.480000	106458.870000	3.513143e+07	27.034907
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL226C	1302	429660.000000	10.944777	0.773333	0.426667	0.000000	3.000000	100	94.911667	51.300000	80101.706667	2.643356e+07	21.812999
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL227C	1932	637560.000000	12.516463	0.645000	0.255000	0.000000	2.000000	100	68.565000	61.850000	97649.985000	3.222450e+07	27.167987
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL229W	1974	651420.000000	12.608320	0.693971	0.278971	0.000000	68.000000	100	129.318988	92.212500	145264.109559	4.793716e+07	28.520488
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL236W	1122	370260.000000	10.404872	0.825000	0.450000	0.000000	2.000000	100	62.860000	41.885000	65889.445000	2.174352e+07	19.153748
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDL237W	1388	458040.000000	11.185402	0.745000	0.460000	0.000000	2.000000	100	108.825000	66.935000	104798.650000	3.458355e+07	23.387386
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR001C	2600	858000.000000	13.846185	0.640000	0.180000	0.000000	1.000000	100	124.920000	124.920000	196094.030000	6.471103e+07	31.015802
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR002W	826	272580.000000	9.375888	0.849500	0.604000	0.000000	20.000000	100	91.948761	37.550000	58217.684500	1.921184e+07	17.115254
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR007W	843	278190.000000	9.441056	0.790000	0.570000	0.000000	1.000000	100	81.140000	81.140000	128016.750000	4.224553e+07	21.426647
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR011W	4677	1543410.000000	16.905503	0.455000	0.052500	0.000000	8.000000	100	212.271083	200.841250	318569.251250	1.051279e+08	46.426226
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR012W	1205	397650.000000	10.660431	0.799444	0.434444	0.000000	18.000000	100	108.998356	62.560000	97948.700000	3.232307e+07	22.094883
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR016C	449	148170.000000	7.620842	0.890000	0.690000	0.000000	1.000000	100	7.540000	7.540000	10457.710000	3.451044e+06	11.756658
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR017C	3402	1122660.000000	15.171511	0.590000	0.160000	0.000000	1.000000	100	83.760000	83.760000	132364.140000	4.368017e+07	32.762247
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR023W	1570	518100.000000	11.663934	0.744444	0.348333	0.000000	18.000000	100	126.643748	79.340000	124388.993333	4.104837e+07	25.575380
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR025W	594	196020.000000	8.381593	0.888765	0.681358	0.000000	81.000000	100	81.970177	26.486049	40584.848889	1.339300e+07	14.206952
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR028C	3812	1257960.000000	15.769981	0.560000	0.125000	0.000000	2.000000	100	152.365000	136.135000	215058.210000	7.096921e+07	39.295047
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR032C	836	275880.000000	9.414328	0.830000	0.630000	0.000000	1.000000	100	58.210000	58.210000	90365.230000	2.982052e+07	19.063368
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR033W	1664	549120.000000	11.896832	0.737857	0.339643	0.000000	28.000000	100	115.683620	77.723571	121999.581071	4.025986e+07	25.743710
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR035W	1355	447150.000000	11.094265	0.753333	0.420000	0.000000	3.000000	100	98.361667	68.470000	107653.003333	3.552549e+07	23.456545
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR036C	1684	555720.000000	11.945257	0.680000	0.290000	0.000000	1.000000	100	103.580000	103.580000	162079.290000	5.348616e+07	28.930064
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR037W	1910	630300.000000	12.467820	0.718421	0.306316	0.000000	19.000000	100	130.051873	89.927368	141485.496316	4.669021e+07	27.659518
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR039C	3447	1137510.000000	15.239447	0.570000	0.110000	0.000000	2.000000	100	123.070000	118.690000	186763.885000	6.163208e+07	36.963534
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR040C	3447	1137510.000000	15.239447	0.520000	0.110000	0.000000	1.000000	100	184.520000	184.520000	291845.860000	9.630913e+07	42.747329
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR041W	798	263340.000000	9.266595	0.850000	0.640000	0.000000	1.000000	100	25.160000	25.160000	38540.880000	1.271849e+07	15.102921
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR044W	1193	393690.000000	10.624217	0.780000	0.445000	0.000000	2.000000	100	45.375000	26.540000	41534.400000	1.370635e+07	19.556046
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR045C	703	231990.000000	8.875728	0.880000	0.645000	0.000000	2.000000	100	62.440000	32.705000	50286.690000	1.659461e+07	15.353082
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR046C	1982	654060.000000	12.625670	0.650000	0.320000	0.000000	1.000000	100	116.720000	116.720000	184496.820000	6.088395e+07	30.957091
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR047W	1386	457380.000000	11.179920	0.700000	0.430000	0.000000	1.000000	100	84.340000	84.340000	133953.010000	4.420449e+07	24.360763
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR050C	859	283470.000000	9.501602	0.842308	0.579923	0.000000	130.000000	100	99.846495	42.239923	65622.176154	2.165532e+07	17.825179
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR054C	1529	504570.000000	11.559465	0.755000	0.310000	0.000000	2.000000	100	79.565000	53.195000	83302.220000	2.748973e+07	23.729106
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR055W	1523	502590.000000	11.544022	0.755000	0.400000	0.000000	2.000000	100	105.785000	74.770000	117112.895000	3.864726e+07	25.418098
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR060W	3216	1061280.000000	14.884239	0.552500	0.137500	0.000000	4.000000	100	161.379167	146.680000	232908.740000	7.685988e+07	38.841976
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR062W	2317	764610.000000	13.314168	0.670000	0.253333	0.000000	3.000000	100	127.053333	103.090000	162522.150000	5.363231e+07	30.391183
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR064W	581	191730.000000	8.318769	0.885817	0.679020	0.000000	153.000000	100	83.911234	27.178824	41650.291242	1.374460e+07	14.172847
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR071C	730	240900.000000	8.990192	0.861429	0.622857	0.000000	7.000000	100	115.722167	48.675714	75664.200000	2.496919e+07	17.297397
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR072C	1815	598950.000000	12.253418	0.710000	0.280000	0.000000	1.000000	100	125.010000	125.010000	197100.510000	6.504317e+07	30.648334
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR073W	872	287760.000000	9.550251	0.800000	0.570000	0.000000	1.000000	100	36.210000	36.210000	55958.870000	1.846643e+07	17.105572
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR074W	3039	1002870.000000	14.600496	0.600000	0.190000	0.000000	1.000000	100	135.950000	135.950000	213503.540000	7.045617e+07	36.492370
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR077W	1390	458700.000000	11.190879	0.769091	0.397273	0.000000	11.000000	100	112.056534	70.962727	111403.409091	3.676312e+07	24.144534
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR079W	566	186780.000000	8.245116	0.880000	0.690000	0.000000	1.000000	100	49.690000	49.690000	76814.110000	2.534866e+07	15.679351
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR083W	1316	434280.000000	10.984649	0.750000	0.470000	0.000000	1.000000	100	56.260000	56.260000	88025.940000	2.904856e+07	22.522677
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR084C	873	288090.000000	9.553973	0.820000	0.490000	0.000000	1.000000	100	40.300000	40.300000	62565.470000	2.064660e+07	18.754729
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR086C	505	166650.000000	7.931553	0.896957	0.724348	0.000000	23.000000	100	73.756767	19.603913	29627.258696	9.776995e+06	12.716319
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR087C	972	320760.000000	9.909362	0.790000	0.545000	0.000000	2.000000	100	62.805000	44.525000	68277.530000	2.253158e+07	19.127901
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR091C	2226	734580.000000	13.134022	0.656000	0.220000	0.000000	5.000000	100	156.510000	118.244000	186853.218000	6.166156e+07	32.338075
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR092W	596	196680.000000	8.391178	0.863333	0.653333	0.000000	3.000000	100	31.670000	23.146667	35602.986667	1.174898e+07	13.946598
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR093W	5010	1653300.000000	17.305494	0.460000	0.060000	0.000000	1.000000	100	268.570000	268.570000	425124.100000	1.402910e+08	50.129484
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR097C	3854	1271820.000000	15.828843	0.480000	0.090000	0.000000	1.000000	100	168.160000	168.160000	267126.400000	8.815171e+07	42.919115
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR098C	924	304920.000000	9.740195	0.796667	0.536667	0.000000	3.000000	100	80.926667	50.600000	78755.833333	2.598942e+07	19.478872
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR099W	1128	372240.000000	10.423757	0.813846	0.461538	0.000000	13.000000	100	94.137571	49.945385	78136.909231	2.578518e+07	20.326479
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR100W	644	212520.000000	8.615101	0.840000	0.540000	0.000000	1.000000	100	95.500000	95.500000	149501.350000	4.933544e+07	22.241803
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR101C	1928	636240.000000	12.507646	0.723333	0.320000	0.000000	3.000000	100	100.003333	72.726667	115139.870000	3.799616e+07	26.919110
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR115W	486	160380.000000	7.828806	0.913333	0.700000	0.000000	3.000000	100	41.465000	21.946667	33479.720000	1.104831e+07	13.089716
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR116C	1002	330660.000000	10.012308	0.830000	0.520000	0.000000	1.000000	100	26.490000	26.490000	40401.800000	1.333259e+07	17.590810
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR117C	1787	589710.000000	12.188816	0.690000	0.260000	0.000000	1.000000	100	73.710000	73.710000	116375.740000	3.840399e+07	27.149280
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR120C	1923	634590.000000	12.496608	0.690000	0.265000	0.000000	2.000000	100	134.255000	110.475000	173138.005000	5.713554e+07	28.494234
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR121W	819	270270.000000	9.348797	0.830000	0.600000	0.000000	1.000000	100	9.530000	9.530000	13932.750000	4.597807e+06	15.518906
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR122W	3653	1205490.000000	15.543187	0.500000	0.080000	0.000000	1.000000	100	183.600000	183.600000	288563.500000	9.522596e+07	42.188022
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR127W	4925	1625250.000000	17.205104	0.403333	0.060000	0.000000	3.000000	100	240.813333	230.050000	364202.696667	1.201869e+08	49.490764
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR129C	2124	700920.000000	12.926225	0.667500	0.225000	0.000000	4.000000	100	137.975833	105.615000	166357.597500	5.489801e+07	30.187195
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR135C	4691	1548030.000000	16.922691	0.443333	0.030000	0.000000	3.000000	100	258.013333	245.693333	388707.543333	1.282735e+08	50.004640
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR139C	448	147840.000000	7.615067	0.903333	0.743333	0.000000	3.000000	100	40.860000	14.913333	22032.033333	7.270571e+06	11.841653
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR140W	790	260700.000000	9.234904	0.860000	0.530000	0.000000	1.000000	100	43.470000	43.470000	68636.540000	2.265006e+07	17.877325
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR143C	2157	711810.000000	12.994161	0.690000	0.220000	0.000000	1.000000	100	95.250000	95.250000	150631.900000	4.970853e+07	30.779745
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR144C	2041	673530.000000	12.752220	0.725000	0.305000	0.000000	2.000000	100	112.615000	70.855000	112405.120000	3.709369e+07	26.585546
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR145W	1825	602250.000000	12.276330	0.730000	0.250000	0.000000	1.000000	100	94.340000	94.340000	148094.590000	4.887121e+07	27.359573
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR148C	1649	544170.000000	11.860260	0.755000	0.410000	0.000000	2.000000	100	140.545000	95.945000	151403.980000	4.996331e+07	27.602407
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR150W	8418	2777940.000000	20.644778	0.270000	0.000000	0.000000	1.000000	100	350.900000	350.900000	559040.150000	1.844832e+08	62.874696
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR151C	1292	426360.000000	10.916123	0.700000	0.440000	0.000000	1.000000	100	81.230000	81.230000	127229.660000	4.198579e+07	26.528065
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR152W	894	295020.000000	9.631500	0.866667	0.610000	0.000000	3.000000	100	80.673333	34.790000	53838.160000	1.776659e+07	15.857242
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR153C	1471	485430.000000	11.408472	0.770000	0.370000	0.000000	1.000000	100	63.800000	63.800000	101193.480000	3.339385e+07	24.238763
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR155C	659	217470.000000	8.682808	0.875429	0.651286	0.000000	70.000000	100	88.785495	31.503286	48679.220857	1.606414e+07	15.245291
42C	2.000000e+04	900.000000	0.000000	1.300000e-03	1.000000e+00	1.000000e+00	NA	YDR156W	561	185130.000000	8.220279	0.890000	0.680000	0.000000	2.000000	100	33.065000	18.315000	27809.640000	9.177181e+06	12.889589
