# Run started 2024-04-14 15:46:55 
# Command: sedsim-driver.py --experiment-file ./sed-control-mol.txt --summary-only --summary-out ./results/summary-mol-full.txt
# Parameters:
#	experiment_file: ./sed-control-mol.txt
#	rcf_g: 20000
#	rotor_radius_cm: 10
#	sample_height_mm: 10
#	spin_time_sec: 900
#	viscosity: 1.002
#	number_of_molecules: 1000
#	replicates: 1
#	random_seed: 111
#	out_fname: None
#	summary_only: True
#	summary_out_fname: ./results/summary-mol-full.txt
#
#	experiment.id [string] = experiment identifier
#	spin.rcf.g [float] = rotor centrifugal force in g
#	spin.time.sec [float] = time of centrifuge spin in seconds
#	crosslink.mol.prob [float] = probability of crosslink per molecules
#	crosslink.nt.prob [float] = probability of crosslink per nucleotide
#	translation.prob [float] = fraction of maximal translation rate
#	mol.translation.prob [float] = probability this molecule is translated at maximal translation rate
#	protection.prob [float] = probability this molecule is protected from crosslinking
#	id [string] = molecule ID
#	length [int] = length in nucleotides
#	mass [float] = mass in g/mol
#	radius [float] = radius in nanometers
#	psup [float] = average proportion in the supernatant
#	pfree [float] = average proportion free (not in any cluster)
#	psupclust [float] = average proportion in the supernatant and in a cluster
#	count [float] = average number of molecules
#	reps [int] = number of replicates
#	avg.cluster.count [float] = average number of clusters this molecule is in
#	avg.cluster.size [float] = average number of molecules in average cluster
#	avg.cluster.length [float] = average cluster length in nucleotides
#	avg.cluster.mass [float] = average cluster mass in g/mol
#	avg.cluster.radius [float] = average cluster radius in nanometers
experiment.id	spin.rcf.g	spin.time.sec	crosslink.mol.prob	crosslink.nt.prob	translation.prob	mol.translation.prob	protection.prob	id	length	mass	radius	psup	pfree	psupclust	count	reps	avg.cluster.count	avg.cluster.size	avg.cluster.length	avg.cluster.mass	avg.cluster.radius
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPL237W	1008	332640.000000	10.032652	0.609167	0.312500	0.000000	12.000000	100	3421.285359	2361.915833	2888051.530833	9.530570e+08	77.473083
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPL239W	886	292380.000000	9.602109	0.576667	0.320000	0.000000	3.000000	100	3669.875000	2768.983333	3386493.266667	1.117543e+09	87.768749
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPL240C	2288	755040.000000	13.257274	0.465000	0.172500	0.000000	8.000000	100	4162.017024	3436.010000	4202303.430000	1.386760e+09	108.271812
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPL243W	1964	648120.000000	12.586567	0.523333	0.220000	0.000000	3.000000	100	4020.943333	3094.800000	3782815.103333	1.248329e+09	98.457060
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPL244C	1163	383790.000000	10.532617	0.590000	0.290000	0.000000	1.000000	100	2328.310000	2328.310000	2848812.200000	9.401080e+08	76.164339
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPL246C	937	309210.000000	9.786573	0.635000	0.335000	0.000000	2.000000	100	3107.335000	2267.025000	2768412.740000	9.135762e+08	74.457529
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPL249C-A	494	163020.000000	7.872385	0.709231	0.438269	0.000000	52.000000	100	3154.476766	1766.693462	2159760.543462	7.127210e+08	59.222807
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPL252C	692	228360.000000	8.828263	0.650000	0.490000	0.000000	1.000000	100	2296.600000	2296.600000	2809718.680000	9.272072e+08	73.284517
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPL256C	2016	665280.000000	12.698896	0.510000	0.210000	0.000000	1.000000	100	3456.520000	3456.520000	4227425.210000	1.395050e+09	107.209992
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPL259C	1660	547800.000000	11.887100	0.540000	0.260000	0.000000	1.000000	100	3041.740000	3041.740000	3718479.750000	1.227098e+09	96.661191
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPL260W	1925	635250.000000	12.501025	0.470000	0.180000	0.000000	1.000000	100	3361.800000	3361.800000	4116031.650000	1.358290e+09	106.116572
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPL262W	1675	552750.000000	11.923513	0.497500	0.202500	0.000000	4.000000	100	3903.798333	3080.900000	3764118.425000	1.242159e+09	97.864201
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPL263C	2066	681780.000000	12.805115	0.510000	0.180000	0.000000	2.000000	100	3595.570000	3076.670000	3762516.650000	1.241630e+09	98.279680
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPL265W	2216	731280.000000	13.113931	0.470000	0.190000	0.000000	1.000000	100	3608.110000	3608.110000	4414689.710000	1.456848e+09	112.330416
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPL266W	1080	356400.000000	10.270776	0.613333	0.303333	0.000000	3.000000	100	3274.856667	2377.613333	2910514.020000	9.604696e+08	77.769371
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPL271W	378	124740.000000	7.187641	0.726557	0.458302	0.000000	212.000000	100	3135.833906	1694.727830	2072054.669198	6.837780e+08	56.746480
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPL273W	1171	386430.000000	10.557195	0.608333	0.326667	0.000000	6.000000	100	3549.086833	2367.066667	2893973.181667	9.550111e+08	77.523999
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR004C	1120	369600.000000	10.398563	0.590000	0.285000	0.000000	2.000000	100	3046.410000	2447.250000	2991309.360000	9.871321e+08	80.244240
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR008W	2515	829950.000000	13.690588	0.400000	0.120000	0.000000	1.000000	100	4284.010000	4284.010000	5245953.360000	1.731165e+09	130.931160
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR010C	3824	1261920.000000	15.786842	0.335000	0.093333	0.000000	6.000000	100	4840.525833	4389.928333	5370202.383333	1.772167e+09	134.684917
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR010C-A	404	133320.000000	7.352057	0.700000	0.510000	0.000000	2.000000	100	2772.820000	1927.865000	2356291.950000	7.775763e+08	62.416759
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR016C	1013	334290.000000	10.049545	0.658750	0.362500	0.000000	8.000000	100	3413.698833	2196.453750	2686334.707500	8.864905e+08	72.419130
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR019W	2997	989010.000000	14.531575	0.380000	0.150000	0.000000	1.000000	100	3927.280000	3927.280000	4804943.100000	1.585631e+09	121.575906
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR020W	517	170610.000000	7.995138	0.713333	0.486667	0.000000	3.000000	100	2801.205000	1624.830000	1988903.466667	6.563381e+08	55.623712
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR023C	1362	449460.000000	11.113719	0.560000	0.240000	0.000000	1.000000	100	2981.050000	2981.050000	3646610.740000	1.203382e+09	94.114573
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR024W	2914	961620.000000	14.393474	0.375000	0.145000	0.000000	2.000000	100	4765.845000	4242.040000	5189792.880000	1.712632e+09	129.546851
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR028W	747	246510.000000	9.060834	0.657692	0.369231	0.000000	13.000000	100	3363.385546	2104.581538	2574304.397692	8.495205e+08	69.546557
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR029C	2761	911130.000000	14.131939	0.400000	0.100000	0.000000	1.000000	100	3927.690000	3927.690000	4807710.950000	1.586545e+09	121.852745
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR033C	1742	574860.000000	12.083578	0.531667	0.221667	0.000000	6.000000	100	3729.040667	2975.515000	3639697.671667	1.201100e+09	95.110833
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR034W	1743	575190.000000	12.085936	0.550000	0.290000	0.000000	1.000000	100	3264.760000	3264.760000	3989420.640000	1.316509e+09	102.085035
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR035W	1394	460020.000000	11.201818	0.569231	0.285385	0.000000	13.000000	100	3757.212875	2720.050769	3326847.502308	1.097860e+09	87.501069
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR036W	1569	517770.000000	11.661408	0.554286	0.280000	0.000000	7.000000	100	4010.289619	2934.321429	3587515.300000	1.183880e+09	93.582278
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR036W-A	545	179850.000000	8.139805	0.717000	0.423000	0.000000	10.000000	100	3168.948004	1790.220000	2189480.541000	7.225286e+08	60.235088
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR037C	766	252780.000000	9.138543	0.670000	0.450000	0.000000	1.000000	100	1682.360000	1682.360000	2053484.880000	6.776500e+08	58.487019
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR041W	1463	482790.000000	11.387339	0.570000	0.262000	0.000000	5.000000	100	3518.165333	2640.408000	3230808.964000	1.066167e+09	86.002658
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR043W	383	126390.000000	7.219827	0.722138	0.457793	0.000000	145.000000	100	3210.550574	1742.869793	2130545.726000	7.030801e+08	58.025097
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR051W	681	224730.000000	8.780297	0.680000	0.380000	0.000000	1.000000	100	1757.980000	1757.980000	2150077.640000	7.095256e+08	59.857334
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR052C	509	167970.000000	7.952858	0.694000	0.425000	0.000000	10.000000	100	3332.305937	1900.051000	2322703.280000	7.664921e+08	63.015847
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR058W	1083	357390.000000	10.280467	0.590000	0.350000	0.000000	1.000000	100	2552.640000	2552.640000	3119954.050000	1.029585e+09	82.582105
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR060C	976	322080.000000	9.923209	0.635000	0.315000	0.000000	2.000000	100	3297.075000	2285.000000	2795786.340000	9.226095e+08	75.160729
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR062W	596	196680.000000	8.391178	0.700000	0.395000	0.000000	2.000000	100	2198.235000	1642.425000	2008346.400000	6.627543e+08	56.463071
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR067W	726	239580.000000	8.973413	0.730000	0.460000	0.000000	1.000000	100	1626.970000	1626.970000	1987817.530000	6.559798e+08	55.963181
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR069C	998	329340.000000	9.998701	0.630000	0.328462	0.000000	13.000000	100	3592.274521	2394.307692	2927463.660000	9.660630e+08	77.926255
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR072W	1875	618750.000000	12.389666	0.495000	0.200000	0.000000	2.000000	100	4109.125000	3471.270000	4245646.615000	1.401063e+09	108.622292
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR073C	784	258720.000000	9.210997	0.630000	0.353333	0.000000	3.000000	100	3546.703333	2328.946667	2846719.513333	9.394174e+08	75.874839
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR074C	2240	739200.000000	13.162049	0.469565	0.179130	0.000000	23.000000	100	4246.358858	3491.413913	4270926.698261	1.409406e+09	109.627339
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR075C	1258	415140.000000	10.817592	0.630000	0.310000	0.000000	1.000000	100	2403.320000	2403.320000	2938748.320000	9.697869e+08	78.807509
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR080W	1529	504570.000000	11.559465	0.544860	0.251153	0.000000	321.000000	100	3846.635967	2879.747196	3521846.055234	1.162209e+09	92.255212
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR086W	1359	448470.000000	11.105390	0.560000	0.240000	0.000000	2.000000	100	3289.410000	2775.680000	3392921.805000	1.119664e+09	89.418296
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR088C	1746	576180.000000	12.093005	0.505000	0.235000	0.000000	2.000000	100	3448.790000	2965.840000	3629362.270000	1.197690e+09	95.043396
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR091C	2465	813450.000000	13.597433	0.480000	0.220000	0.000000	1.000000	100	3358.930000	3358.930000	4107537.650000	1.355487e+09	106.479499
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR094W	414	136620.000000	7.413432	0.690000	0.410000	0.000000	1.000000	100	2240.840000	2240.840000	2742605.170000	9.050597e+08	71.754675
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR097W	3625	1196250.000000	15.502577	0.410000	0.110000	0.000000	1.000000	100	4159.390000	4159.390000	5086570.820000	1.678568e+09	127.578016
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR098C	666	219780.000000	8.714057	0.750000	0.440000	0.000000	1.000000	100	1591.650000	1591.650000	1945832.870000	6.421248e+08	55.436792
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR100W	555	183150.000000	8.190281	0.780000	0.490000	0.000000	1.000000	100	1363.200000	1363.200000	1664845.840000	5.493991e+08	47.928706
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR102C	649	214170.000000	8.637785	0.683333	0.402451	0.000000	102.000000	100	3317.364014	1977.504412	2418247.338431	7.980216e+08	65.581955
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR103W	1110	366300.000000	10.366902	0.600000	0.363333	0.000000	3.000000	100	3634.830000	2528.363333	3090754.323333	1.019949e+09	81.648146
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR105C	2723	898590.000000	14.065507	0.420000	0.150000	0.000000	1.000000	100	3848.330000	3848.330000	4709823.160000	1.554242e+09	120.215501
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR108W	1552	512160.000000	11.618294	0.526667	0.210000	0.000000	3.000000	100	4086.896667	3259.730000	3986161.710000	1.315433e+09	102.115441
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR110C	1222	403260.000000	10.711330	0.580000	0.292857	0.000000	7.000000	100	3725.521905	2571.531429	3143589.055714	1.037384e+09	83.382105
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR112C	2805	925650.000000	14.208111	0.410000	0.130000	0.000000	1.000000	100	4080.410000	4080.410000	4993901.060000	1.647987e+09	125.896350
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR113W	801	264330.000000	9.278424	0.665714	0.400000	0.000000	7.000000	100	3291.035262	2006.230000	2451681.958571	8.090550e+08	66.486572
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR118W	1339	441870.000000	11.049550	0.602500	0.317500	0.000000	4.000000	100	3771.424167	2562.705000	3133764.417500	1.034142e+09	83.165068
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR119W	2125	701250.000000	12.928294	0.460000	0.240000	0.000000	1.000000	100	3670.040000	3670.040000	4489776.680000	1.481626e+09	113.903110
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR124W	1618	533940.000000	11.783977	0.531429	0.225714	0.000000	7.000000	100	4028.086667	3109.837143	3803001.894286	1.254991e+09	98.347299
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR125W	1644	542520.000000	11.848021	0.480000	0.190000	0.000000	1.000000	100	3539.050000	3539.050000	4325125.330000	1.427291e+09	110.286162
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR127W	1171	386430.000000	10.557195	0.620000	0.340000	0.000000	1.000000	100	2222.810000	2222.810000	2721323.620000	8.980368e+08	74.742822
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR128C	1131	373230.000000	10.433174	0.530000	0.270000	0.000000	1.000000	100	3039.190000	3039.190000	3719090.780000	1.227300e+09	96.105628
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR129W	1151	379830.000000	10.495540	0.610000	0.320000	0.000000	1.000000	100	2467.310000	2467.310000	3016105.950000	9.953150e+08	80.362755
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR131C	812	267960.000000	9.321552	0.680000	0.400000	0.000000	1.000000	100	1852.690000	1852.690000	2260532.850000	7.459758e+08	62.696671
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR132W	573	189090.000000	8.279646	0.686932	0.407841	0.000000	88.000000	100	3298.705964	1954.698523	2389792.472727	7.886315e+08	64.754151
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR133C	1390	458700.000000	11.190879	0.595000	0.320000	0.000000	2.000000	100	3639.825000	2638.160000	3224173.225000	1.063977e+09	84.977060
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR137W	1956	645480.000000	12.569112	0.560000	0.270000	0.000000	1.000000	100	2968.030000	2968.030000	3628918.650000	1.197543e+09	94.534141
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR139C	1056	348480.000000	10.192598	0.530000	0.350000	0.000000	1.000000	100	3067.880000	3067.880000	3748986.640000	1.237166e+09	94.997653
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR143W	943	311190.000000	9.807835	0.615000	0.375000	0.000000	2.000000	100	3302.075000	2418.920000	2957176.875000	9.758684e+08	77.927675
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR144C	1773	585090.000000	12.156265	0.510000	0.190000	0.000000	1.000000	100	2711.180000	2711.180000	3316294.650000	1.094377e+09	89.131612
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR145W	1901	627330.000000	12.447814	0.487778	0.202222	0.000000	9.000000	100	4194.652052	3334.837778	4078450.958889	1.345889e+09	104.846944
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR147C	1186	391380.000000	10.602981	0.530000	0.250000	0.000000	1.000000	100	2896.600000	2896.600000	3544476.910000	1.169677e+09	92.391961
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR148C	1476	487080.000000	11.421642	0.550000	0.253333	0.000000	3.000000	100	3702.746667	2857.233333	3496381.066667	1.153806e+09	91.173191
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR149W	1045	344850.000000	10.156375	0.624615	0.316923	0.000000	13.000000	100	3369.585342	2329.213846	2847984.635385	9.398349e+08	76.326964
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR154W	891	294030.000000	9.620499	0.635000	0.365000	0.000000	2.000000	100	3525.620000	2442.315000	2984574.755000	9.849097e+08	78.899216
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR159W	2654	875820.000000	13.943298	0.426667	0.133333	0.000000	3.000000	100	4321.015000	3718.516667	4550880.553333	1.501791e+09	115.780077
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR161C	2166	714780.000000	13.012569	0.380000	0.200000	0.000000	1.000000	100	3599.890000	3599.890000	4407097.560000	1.454342e+09	112.424230
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR163C	1551	511830.000000	11.615748	0.538667	0.256667	0.000000	15.000000	100	3969.049753	2956.114667	3615333.968667	1.193060e+09	94.340735
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR165W	1035	341550.000000	10.123225	0.631538	0.318462	0.000000	13.000000	100	3449.837003	2345.236154	2867222.833077	9.461835e+08	76.814628
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR166C	487	160710.000000	7.834279	0.743333	0.466667	0.000000	3.000000	100	2729.086667	1603.946667	1960273.150000	6.468901e+08	54.858247
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR169W	1605	529650.000000	11.751700	0.550000	0.200000	0.000000	1.000000	100	2707.840000	2707.840000	3314644.130000	1.093833e+09	88.369803
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR170W-B	486	160380.000000	7.828806	0.713636	0.430000	0.000000	11.000000	100	3129.131556	1757.053636	2146929.781818	7.084868e+08	59.133393
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR173C	1497	494010.000000	11.476636	0.540000	0.270000	0.000000	1.000000	100	2816.210000	2816.210000	3452400.270000	1.139292e+09	90.105068
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR181C	2579	851070.000000	13.808059	0.382500	0.140000	0.000000	4.000000	100	4919.790833	4190.285000	5125226.537500	1.691325e+09	128.092999
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR182W	398	131340.000000	7.314749	0.720000	0.435000	0.000000	2.000000	100	2764.865000	1885.480000	2303718.780000	7.602272e+08	61.954623
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR183W	938	309540.000000	9.790123	0.637500	0.342500	0.000000	4.000000	100	3421.070000	2295.502500	2805997.465000	9.259792e+08	75.311361
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR187W	633	208890.000000	8.564785	0.667500	0.380000	0.000000	8.000000	100	3350.132333	1984.833750	2426081.901250	8.006070e+08	66.039163
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR188C	604	199320.000000	8.429304	0.740000	0.440000	0.000000	1.000000	100	1693.960000	1693.960000	2070482.620000	6.832593e+08	57.391234
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR189W	4448	1467840.000000	16.619395	0.350000	0.080000	0.000000	1.000000	100	4478.130000	4478.130000	5477869.390000	1.807697e+09	137.485722
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR190C	2089	689370.000000	12.853407	0.440000	0.260000	0.000000	1.000000	100	3324.430000	3324.430000	4059803.480000	1.339735e+09	105.348440
42C	2.000000e+04	900.000000	0.450000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YPR191W	1395	460350.000000	11.204550	0.580000	0.303333	0.000000	3.000000	100	3398.663333	2450.640000	2997804.150000	9.892754e+08	80.579106
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YAL003W	864	285120.000000	9.520371	0.291739	0.192283	0.000000	92.000000	100	16205.585325	13093.977826	14129266.314130	4.662658e+09	205.022692
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YAL005C	2137	705210.000000	12.953070	0.172903	0.090000	0.000000	31.000000	100	16918.296422	15399.626774	16617543.592903	5.483789e+09	239.800270
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YAL007C	863	284790.000000	9.516623	0.278000	0.178000	0.000000	5.000000	100	16260.161833	13427.062000	14489079.422000	4.781396e+09	209.952342
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YAL012W	1339	441870.000000	11.049550	0.250000	0.173333	0.000000	9.000000	100	16647.100940	13757.391111	14845524.032222	4.899023e+09	215.207655
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YAL014C	956	315480.000000	9.853599	0.350000	0.280000	0.000000	1.000000	100	11609.660000	11609.660000	12522351.730000	4.132376e+09	183.076537
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YAL016W	2073	684090.000000	12.819850	0.196667	0.096667	0.000000	3.000000	100	16419.180000	14962.400000	16143567.453333	5.327377e+09	233.423689
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YAL019W	3555	1173150.000000	15.400139	0.110000	0.040000	0.000000	1.000000	100	16546.710000	16546.710000	17856018.330000	5.892486e+09	256.914689
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YAL021C	2805	925650.000000	14.208111	0.110000	0.050000	0.000000	1.000000	100	16732.290000	16732.290000	18056849.410000	5.958760e+09	259.492361
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YAL022C	1634	539220.000000	11.823468	0.270000	0.130000	0.000000	1.000000	100	13504.600000	13504.600000	14574855.130000	4.809702e+09	211.838890
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YAL023C	2495	823350.000000	13.653474	0.146667	0.078333	0.000000	6.000000	100	17152.405667	15818.375000	17068898.560000	5.632737e+09	246.056957
