"Distance","Absorbance","Fraction.Number","Fraction.Volume.ml.","Strain","Treatment","Rep","Sample.index","Protein","Offset","Distance.adj","Absorbance.adj","Absorbance.norm"
16.92,0.132609,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.92,0.129609,0.000402234257384472
16.95,0.131366,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.95,0.128366,0.000398376676646028
16.98,0.130373,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,15.98,0.127373,0.000395294956876701
17.01,0.129329,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.01,0.126329,0.000392054961469674
17.04,0.128124,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.04,0.125124,0.000388315311598536
17.07,0.127065,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.07,0.124065,0.000385028764533362
17.1,0.125989,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.1,0.122989,0.000381689458922288
17.13,0.124904,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.13,0.121904,0.000378322222316326
17.16,0.124165,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.16,0.121165,0.00037602877729162
17.19,0.122548,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.19,0.119548,0.000371010508543379
17.22,0.12152,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.22,0.11852,0.000367820168238375
17.25,0.120346,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.25,0.117346,0.000364176725127408
17.28,0.119281,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.28,0.116281,0.000360871557398975
17.31,0.118396,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.31,0.115396,0.000358125009568305
17.34,0.117051,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.34,0.114051,0.000353950877554463
17.37,0.11588,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.37,0.11288,0.000350316744775125
17.4,0.114567,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.4,0.111567,0.000346241922965329
