"Distance","Absorbance","Fraction.Number","Fraction.Volume.ml.","Strain","Treatment","Rep","Sample.index","Protein","Offset","Distance.adj","Absorbance.adj","Absorbance.norm"
15.96,0.044004,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.96,0.041004,0.00011646709656822
15.98,0.043947,5,0.586,"yJB148","mock","rep1",1,"eIF5B",0,15.98,0.040947,0.000116305194692686
15.99,0.043925,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,15.99,0.040925,0.000116242706249498
16.02,0.043795,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.02,0.040795,0.000115873456357929
16.05,0.043681,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.05,0.040681,0.000115549652606862
16.08,0.043671,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.08,0.040671,0.000115521248769049
16.11,0.043674,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.11,0.040674,0.000115529769920393
16.14,0.043576,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.14,0.040576,0.000115251412309826
16.17,0.04344,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.17,0.04044,0.00011486512011557
16.2,0.043351,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.2,0.040351,0.000114612325959034
16.23,0.043259,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.23,0.040259,0.000114351010651155
16.26,0.043202,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.26,0.040202,0.000114189108775621
16.29,0.043135,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.29,0.040135,0.000113998803062275
16.32,0.043132,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.32,0.040132,0.000113990281910931
16.35,0.043037,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.35,0.040037,0.000113720445451708
16.38,0.042862,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.38,0.039862,0.000113223378289981
16.41,0.042774,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.41,0.039774,0.000112973424517227
16.45,0.042732,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.45,0.039732,0.000112854128398413
16.47,0.042678,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.47,0.039678,0.000112700747674223
16.5,0.042583,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.5,0.039583,0.000112430911215
16.53,0.042564,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.53,0.039564,0.000112376943923155
16.56,0.042605,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.56,0.039605,0.000112493399658188
16.59,0.042561,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.59,0.039561,0.000112368422771811
16.62,0.042548,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.62,0.039548,0.000112331497782654
16.65,0.042583,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.65,0.039583,0.000112430911215
16.68,0.042574,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.68,0.039574,0.000112405347760968
16.71,0.042567,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.71,0.039567,0.000112385465074499
16.74,0.042555,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.74,0.039555,0.000112351380469123
16.77,0.042561,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.77,0.039561,0.000112368422771811
16.8,0.042564,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.8,0.039564,0.000112376943923155
16.83,0.042602,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.83,0.039602,0.000112484878506844
16.86,0.042742,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.86,0.039742,0.000112882532236226
16.89,0.042881,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.89,0.039881,0.000113277345581826
16.92,0.043027,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.92,0.040027,0.000113692041613895
16.95,0.043151,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.95,0.040151,0.000114044249202775
16.98,0.043297,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,16.98,0.040297,0.000114458945234844
17.01,0.043535,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.01,0.040535,0.000115134956574793
17.04,0.04375,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.04,0.04075,0.000115745639087771
17.07,0.043969,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.07,0.040969,0.000116367683135875
17.1,0.044223,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.1,0.041223,0.000117089140616323
17.13,0.044572,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.13,0.041572,0.000118080434555995
17.16,0.044867,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.16,0.041867,0.000118918347771477
17.19,0.045156,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.19,0.042156,0.000119739218684272
17.22,0.045482,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.22,0.042482,0.000120665183796974
17.25,0.045787,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.25,0.042787,0.000121531500850269
17.28,0.046041,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.28,0.043041,0.000122252958330718
17.31,0.046355,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.31,0.043355,0.000123144838838044
17.34,0.046846,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.34,0.043846,0.00012453946727466
17.37,0.047284,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.37,0.044284,0.000125783555370867
17.4,0.047782,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.4,0.044782,0.000127198066493952
17.44,0.048198,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.44,0.045198,0.000128379666146971
17.46,0.04854,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.46,0.04554,0.000129351077400174
17.49,0.049035,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.49,0.046035,0.000130757067371915
17.52,0.049498,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.52,0.046498,0.000132072165062655
17.55,0.049987,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.55,0.046987,0.000133461112731708
17.58,0.050472,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.58,0.047472,0.000134838698865636
17.61,0.051046,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.61,0.048046,0.000136469079156099
17.65,0.051671,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.65,0.048671,0.000138244319019409
17.67,0.052105,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.67,0.049105,0.000139477045580491
17.7,0.052692,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.7,0.049692,0.000141144350860111
17.73,0.053235,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.73,0.050235,0.000142686679253354
17.76,0.053847,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.76,0.050847,0.000144424994127507
17.79,0.054468,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.79,0.051468,0.000146188872455691
17.82,0.055055,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.82,0.052055,0.000147856177735311
17.85,0.055661,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.85,0.052661,0.000149577450306776
17.88,0.056229,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.88,0.053229,0.000151190788294551
17.91,0.056784,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.91,0.053784,0.00015276720129317
17.94,0.057501,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.94,0.054501,0.000154803756464358
17.97,0.058056,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,17.97,0.055056,0.000156380169462977
18,0.05864,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18,0.05564,0.000158038953591253
18.03,0.059204,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.03,0.056204,0.000159640930043904
