"Distance","Absorbance","Fraction.Number","Fraction.Volume.ml.","Strain","Treatment","Rep","Sample.index","Protein","Offset","Distance.adj","Absorbance.adj","Absorbance.norm"
16.68,0.058287,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.68,0.055287,0.000132973152875085
16.71,0.058379,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.71,0.055379,0.000133194426050778
16.74,0.058335,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.74,0.055335,0.00013308859974936
16.77,0.058259,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.77,0.055259,0.000132905808865092
16.8,0.058211,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.8,0.055211,0.000132790361990818
16.83,0.058227,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.83,0.055227,0.000132828844282242
16.86,0.058145,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.86,0.055145,0.00013263162253869
16.89,0.058129,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.89,0.055129,0.000132593140247266
16.92,0.058208,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.92,0.055208,0.000132783146561175
16.95,0.058164,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.95,0.055164,0.000132677320259757
16.98,0.058053,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,16.98,0.055053,0.000132410349362998
17.01,0.05785,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.01,0.05485,0.000131922105290546
17.04,0.057767,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.04,0.054767,0.00013172247840378
17.07,0.057739,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.07,0.054739,0.000131655134393787
17.1,0.05765,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.1,0.05465,0.000131441076647736
17.13,0.057583,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.13,0.054583,0.000131279932052395
17.16,0.057498,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.16,0.054498,0.000131075494879201
17.19,0.057374,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.19,0.054374,0.000130777257120659
17.22,0.057174,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.22,0.054174,0.00013029622847785
17.25,0.057019,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.25,0.054019,0.000129923431279672
17.28,0.056898,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.28,0.053898,0.000129632408950772
17.31,0.056733,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.31,0.053733,0.000129235560320454
17.34,0.056543,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.34,0.053543,0.000128778583109785
17.37,0.056429,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.37,0.053429,0.000128504396783384
17.4,0.056387,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.4,0.053387,0.000128403380768394
17.43,0.056219,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.43,0.053219,0.000127999316708433
17.46,0.056023,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.46,0.053023,0.00012752790863848
17.49,0.055931,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.49,0.052931,0.000127306635462788
17.52,0.055848,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.52,0.052848,0.000127107008576022
17.55,0.055702,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.55,0.052702,0.000126755857666771
17.58,0.055499,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.58,0.052499,0.000126267613594319
17.61,0.05535,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.61,0.05235,0.000125909247255426
17.64,0.055182,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.64,0.052182,0.000125505183195465
17.67,0.054922,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.67,0.051922,0.000124879845959813
17.7,0.054703,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.7,0.051703,0.000124353119595936
17.73,0.054519,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.73,0.051519,0.000123910573244551
17.76,0.054284,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.76,0.051284,0.00012334536458925
17.8,0.054059,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.8,0.051059,0.000122804207366089
17.82,0.053818,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.82,0.050818,0.000122224567851504
17.85,0.053663,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.85,0.050663,0.000121851770653326
17.88,0.053463,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.88,0.050463,0.000121370742010516
17.91,0.053177,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.91,0.050177,0.000120682871051299
17.94,0.052886,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.94,0.049886,0.000119982974376011
17.97,0.05267,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,17.97,0.04967,0.000119463463441776
18,0.05247,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18,0.04947,0.000118982434798967
18.03,0.052143,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.03,0.049143,0.000118195952967973
18.06,0.051947,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.06,0.048947,0.000117724544898019
18.09,0.051747,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.09,0.048747,0.00011724351625521
18.12,0.051566,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.12,0.048566,0.000116808185333467
18.15,0.051265,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.15,0.048265,0.000116084237226038
18.18,0.051011,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.18,0.048011,0.00011547333084967
18.21,0.050805,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.21,0.047805,0.000114977871347576
18.24,0.050497,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.24,0.047497,0.000114237087237649
18.27,0.050196,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.27,0.047196,0.000113513139130221
18.3,0.04992,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.3,0.04692,0.000112849319603144
18.33,0.049695,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.33,0.046695,0.000112308162379983
18.36,0.049473,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.36,0.046473,0.000111774220586464
18.39,0.049146,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.39,0.046146,0.00011098773875547
18.42,0.048803,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.42,0.045803,0.000110162774633052
18.45,0.048565,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.45,0.045565,0.000109590350548108
18.48,0.048312,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.48,0.045312,0.000108981849314954
