"Distance","Absorbance","Fraction.Number","Fraction.Volume.ml.","Strain","Treatment","Rep","Sample.index","Protein","Offset","Distance.adj","Absorbance.adj","Absorbance.norm"
12.66,0.047833,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.66,0.044833,0.000148122580079602
12.69,0.047611,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.69,0.044611,0.000147389120066271
12.72,0.047401,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.72,0.044401,0.000146695306540147
12.75,0.047278,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.75,0.044278,0.000146288930046274
12.78,0.047106,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.78,0.044106,0.000145720663729639
12.79,0.047068,4,0.586,"yJB147","mock","rep1",1,"eIF5",-5,17.79,0.044068,0.00014559511652015
12.81,0.046916,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.81,0.043916,0.000145092927682194
12.84,0.046757,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.84,0.043757,0.0001445676117267
12.87,0.046704,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.87,0.043704,0.000144392506408202
12.9,0.046627,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.9,0.043627,0.00014413810811529
12.93,0.046459,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.93,0.043459,0.000143583057294391
12.96,0.046294,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.96,0.043294,0.000143037918095293
12.99,0.046206,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,17.99,0.043206,0.000142747177189108
13.02,0.046164,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.02,0.043164,0.000142608414483883
13.05,0.046003,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.05,0.043003,0.000142076490780522
13.08,0.045828,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.08,0.042828,0.000141498312842085
13.11,0.045749,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.11,0.042749,0.000141237306801305
13.14,0.045682,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.14,0.042682,0.000141015947247732
13.17,0.045638,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.17,0.042638,0.000140870576794639
13.2,0.045597,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.2,0.042597,0.000140735117963349
13.23,0.045609,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.23,0.042609,0.000140774764450556
13.26,0.045619,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.26,0.042619,0.000140807803189895
13.29,0.045593,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.29,0.042593,0.000140721902467613
13.32,0.045562,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.32,0.042562,0.000140619482375661
13.35,0.045593,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.35,0.042593,0.000140721902467613
13.38,0.045606,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.38,0.042606,0.000140764852828754
13.41,0.045587,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.41,0.042587,0.000140702079224009
13.44,0.045565,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.44,0.042565,0.000140629393997463
13.47,0.045612,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.47,0.042612,0.000140784676072357
13.5,0.045638,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.5,0.042638,0.000140870576794639
13.53,0.045606,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.53,0.042606,0.000140764852828754
13.56,0.04567,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.56,0.04267,0.000140976300760525
13.59,0.045844,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.59,0.042844,0.000141551174825028
13.62,0.045939,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.62,0.042939,0.000141865042848751
13.65,0.045999,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.65,0.042999,0.000142063275284786
13.68,0.04612,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.68,0.04312,0.000142463044030791
13.71,0.04632,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.71,0.04332,0.000143123818817575
13.74,0.046469,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.74,0.043469,0.00014361609603373
13.77,0.04664,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.77,0.04364,0.000144181058476431
13.8,0.046872,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.8,0.043872,0.000144947557229101
13.83,0.04711,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.83,0.04411,0.000145733879225375
13.86,0.047509,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.86,0.044509,0.000147052124925011
13.89,0.047839,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.89,0.044839,0.000148142403323206
13.92,0.048239,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.92,0.045239,0.000149463952896775
13.95,0.048708,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.95,0.045708,0.000151013469771785
13.98,0.049102,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,18.98,0.046102,0.000152315196101751
14.01,0.049558,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,19.01,0.046558,0.00015382176261562
14.04,0.049999,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,19.04,0.046999,0.000155278771020481
14.07,0.05044,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,19.07,0.04744,0.000156735779425341
14.1,0.051011,NA,NA,"yJB147","mock","rep1",1,"eIF5",-5,19.1,0.048011,0.000158622291441612
