"Distance","Absorbance","Fraction.Number","Fraction.Volume.ml.","Strain","Treatment","Rep","Sample.index","Protein","Offset","Distance.adj","Absorbance.adj","Absorbance.norm"
18.58,0.113926,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.58,0.110926,0.000269667658034726
18.6,0.113419,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.6,0.110419,0.0002684351110879
18.63,0.112683,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.63,0.109683,0.000266645851614796
18.66,0.112112,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.66,0.109112,0.0002652577168877
18.69,0.111563,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.69,0.108563,0.000263923065460072
18.72,0.110976,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.72,0.107976,0.000262496033787909
18.75,0.110285,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.75,0.107285,0.000260816171972807
18.78,0.109749,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.78,0.106749,0.000259513124313047
18.81,0.109264,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.81,0.106264,0.000258334060665688
18.84,0.108721,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.84,0.105721,0.000257013995592461
18.87,0.108261,NA,NA,"yJB143","mock","rep1",1,"eIF2alpha",0,18.87,0.105261,0.000255895708421771
